czone,year,dem_votes,rep_votes,turnout,dem_share,rep_share,population,mean_age,share_age_18_34,share_age_65_plus,share_college,share_no_hs,median_wage,mean_wage,share_white,share_black,share_hispanic
20500,2012,1509627.0,971115.0,2524906,0.6085384937248614,0.39146150627513865,5176512.372335649,38.92088796142131,0.22980159753197682,0.14186523197953824,0.2934834688668939,0.28194802500123756,37000.0,53691.50992800173,0.7791386789555989,0.09383695974350727,0.10907219080303152
20500,2016,1616961.0,853403.0,2618635,0.6545436219115888,0.3454563780884113,16120569.109588858,39.25947673060523,0.24469479943797542,0.15065547745670213,0.33220344810310026,0.264081031356267,40000.0,57801.19680814948,0.7720121720450259,0.07890039641427737,0.10936761851668485
20500,2020,1942625.0,903921.0,2932531,0.6824498883910536,0.3175501116089464,5457481.3217543075,39.74954574457737,0.24770261112470576,0.16136347709403076,0.35585653791413974,0.25280072180960017,46462.0,66788.94378850046,0.749014791359583,0.08142410055142175,0.11803032726509292
20800,2012,208050.0,104216.0,319778,0.6662588946603216,0.3337411053396784,712092.4543776986,38.367547384075635,0.24539724997015924,0.14263632425393014,0.22082218898084943,0.30550082726245437,33392.0,41304.990761415866,0.7824642056411462,0.08773831020620411,0.16935311862487407
20800,2016,192435.0,110839.0,324250,0.63452521482224,0.36547478517776005,2105456.904272391,39.44420844003305,0.24985960998153176,0.15871269756511522,0.22511932227514903,0.2829839087075347,35000.0,41478.44398974771,0.8453524980990303,0.0645418145660749,0.1765099278087725
20800,2020,219340.0,120800.0,352128,0.6448521197154113,0.3551478802845887,700285.5171257717,40.12609405636691,0.2489220038507746,0.1752212486249848,0.23555479050996642,0.2720617157073451,40202.0,47537.66746059111,0.8186596337101412,0.06570488420385921,0.18941812310012893
20901,2012,905083.0,634892.0,1557885,0.587725774769071,0.41227422523092905,1691718.0,36.39125728992657,0.2477871607442848,0.11679192394949986,0.20273237028866514,0.3637739859716572,31601.0,46070.591076787496,0.620384130215556,0.05860905895663462,0.3809015450565638
20901,2016,897572.0,673215.0,1644920,0.5714154751726364,0.4285845248273636,10764015.002485525,39.86467791003129,0.21999644189207154,0.15781639099986597,0.27900276985736316,0.27587726325652195,40000.0,57467.44514898796,0.7672758723644404,0.10539673162736772,0.1537766344977116
20901,2020,1080831.0,714717.0,1823857,0.6019504908807785,0.39804950911922155,3570549.0006939764,40.545433208095275,0.2209517360478677,0.17229367247589822,0.2938483689704757,0.2649418898770237,46387.0,64057.627957327146,0.7423844343768943,0.10672812503020096,0.16430610533307138
20902,2012,60357.0,19939.0,82079,0.7516812792667131,0.24831872073328684,157638.28028428834,42.04376239608611,0.20095921031768674,0.1826927899904833,0.2257722872326679,0.2552917433543877,30232.0,35412.644881084874,0.9334766600332103,0.024055578603654156,0.03316693907407672
20902,2016,53253.0,22764.0,82184,0.7005406685346699,0.2994593314653301,493553.3493670374,42.830409403775946,0.21546728176334098,0.20527906559249426,0.24423230302728904,0.23767148905857302,33000.0,38565.20449165577,0.9196920883296418,0.02661130066923069,0.03632308181175238
20902,2020,63563.0,24788.0,91128,0.7194372446265463,0.2805627553734536,162054.39774003997,43.6790812185729,0.21186900614490725,0.22408790701195094,0.266355918640754,0.21513079594228834,37753.0,45160.671868140475,0.9043966716383067,0.023219635981748008,0.04297992706434712
21400,2012,65150.0,88663.0,157696,0.42356627853302387,0.5764337214669761,388356.270385779,36.716155093016454,0.21838896100734434,0.12335309839574878,0.15689422493036734,0.30762782634944286,28593.0,38350.93805949879,0.9336229545133192,0.02460081175147707,0.03961861650030935
21400,2016,48219.0,99882.0,160950,0.325581866428991,0.674418133571009,925446.2424825355,37.276943932034264,0.23880223667175735,0.13724259687290152,0.17773488041977795,0.28855563850329197,31300.0,39519.56908111591,0.917811424959479,0.031539450720271985,0.027199798546624656
21400,2020,61628.0,111515.0,177396,0.35593700005198015,0.6440629999480199,318857.39371508453,37.62991988096835,0.23466321387821912,0.1467298099546733,0.18167129532767762,0.2894714655682886,36536.0,45090.942114050325,0.8937349731087886,0.04242541170161443,0.030730609788712213
21501,2012,1010883.0,774702.0,1827571,0.5661354682078983,0.43386453179210177,2992382.346359933,37.30026625778095,0.23936625533597866,0.12375818716665589,0.2650018644237336,0.293870467291386,31601.0,46139.84219955571,0.7918358111198583,0.09334764396482428,0.08699952080585391
21501,2016,971242.0,701846.0,1834837,0.5805086164027236,0.4194913835972764,10047195.325469596,37.467438472773466,0.23561278228904792,0.1276008172088101,0.29054826907381787,0.28179790988343917,36000.0,51903.62112189629,0.7900042602176104,0.0820810550427436,0.05763982526547925
21501,2020,1231630.0,786928.0,2067704,0.6101533867245826,0.3898466132754174,3436949.037182333,37.929085647933015,0.23086091498820946,0.1400014532809938,0.3065706099806614,0.2757022784760099,41710.0,58599.5951556428,0.7652812048587277,0.08969493207680682,0.06094352455600325
21701,2012,67165.0,66302.0,137099,0.5032330089085691,0.49676699109143085,347480.1946778119,39.4111639934121,0.2092049157099795,0.16486735474007,0.18565808264736344,0.31163245819407087,30635.0,39491.43840258305,0.8538651600230267,0.07881496198471208,0.12773889063664332
21701,2016,56554.0,69496.0,139387,0.4486632288774296,0.5513367711225704,783746.9863224328,38.67452574341141,0.2242795122577791,0.1548938325941148,0.2439422659178714,0.284578441812403,35000.0,46401.42556572093,0.8849336166351104,0.042032757922435396,0.04841721928848303
21701,2020,74623.0,78981.0,157472,0.48581417150595035,0.5141858284940496,266975.04270482063,39.0758269209178,0.22285136736338512,0.1672845621120204,0.27415887457933047,0.2755721086542513,39806.5,53934.89852815656,0.8644713472001534,0.043740965025580184,0.0517231823291445
22001,2012,64191.0,49903.0,115895,0.5626150367241047,0.4373849632758953,137475.87669780388,36.940656843543046,0.24347625775052037,0.12802425475706805,0.233127911561068,0.30537759275224174,30000.0,39520.7119709598,0.8534518313436804,0.04303585430185331,0.15378722110258264
22001,2016,49261.0,55262.0,112555,0.47129339953885746,0.5287066004611425,673217.2857116312,39.20535173896303,0.25222489367093964,0.171901647482413,0.1782366835510439,0.2715488328201199,30000.0,36117.34762004681,0.892948776143375,0.05959527933815397,0.03493192390995162
22100,2012,74528.0,44377.0,121463,0.6267860897355031,0.37321391026449685,43890.804327240214,36.68563648333434,0.3024198778373807,0.13150016356629016,0.26989202053738115,0.2562791687780464,28000.0,37552.042912259974,0.8813424595980767,0.04009388672638555,0.05724589547627452
22100,2016,67758.0,45165.0,121852,0.6000371934858266,0.3999628065141734,705177.1126454491,36.5795648481657,0.2992107923409406,0.13316570928667387,0.2681835246496509,0.2541337048336258,30000.0,40429.88340338321,0.8705260661008886,0.04995892549786065,0.05533178863253523
22200,2012,85121.0,63852.0,151791,0.5713854188342854,0.4286145811657146,50546.925153173506,39.29540165424141,0.20468651017685977,0.15779727067362967,0.20492693655886607,0.26266027521560936,29700.0,38351.55951667482,0.9233866287397557,0.026779535090025265,0.024379412338918174
22200,2016,70484.0,67547.0,149979,0.5106389144467547,0.4893610855532453,842778.1718343124,38.57502039075152,0.22390696361432105,0.15424567315416468,0.2238755788497116,0.27289896063710845,31000.0,43207.948014089496,0.9013779942174178,0.040394426035844,0.04183026834849815
22400,2012,48321.0,55676.0,105268,0.4646384030308567,0.5353615969691433,196600.53992846608,40.39644191913186,0.18747620605696122,0.1631429917935376,0.15741994581683721,0.29148327697989523,30000.0,34660.55381238198,0.9272096838835673,0.00982781559525005,0.04181379879140963
22400,2016,37462.0,55651.0,100001,0.40232835372074793,0.5976716462792521,588287.0043484867,41.50027179415762,0.18900010984917928,0.18236428577040079,0.1660649412461807,0.26692387579531085,32000.0,38267.20501042216,0.9237820998134859,0.00861418894778378,0.047178568234603736
22400,2020,43919.0,64827.0,110840,0.40386772846817354,0.5961322715318265,195827.77067238092,41.99619800765775,0.18583009154045688,0.19741837528611772,0.17855721713136433,0.2553260105019882,37000.0,43161.53416956073,0.9058206959707579,0.015476315282471047,0.05148912235523685
22500,2012,145682.0,163734.0,314154,0.4708289164102697,0.5291710835897303,590924.7699930072,38.7913314633971,0.21352765774067878,0.14326436733435682,0.16230359968284233,0.2844268118972642,30000.0,36007.44439769151,0.9265370084768012,0.01197054078060237,0.036306752851964226
22500,2016,117111.0,169795.0,306400,0.4081859563759559,0.5918140436240441,1791996.2700199485,39.59315361350917,0.2158259825420537,0.15793938222977258,0.17359614915936392,0.2690452217578458,32000.0,39238.60525896329,0.9187223714527278,0.012944431961829324,0.041408890468093276
22500,2020,141866.0,195227.0,343448,0.42085121909977363,0.5791487809002264,602658.0122415423,40.02967864334109,0.2124013957398758,0.16966646583769934,0.18627076016610158,0.26378735660882935,37753.0,44742.03867936998,0.904997263434103,0.015504909142762991,0.044396912030729783
22601,2012,85901.0,89445.0,177495,0.489894266193697,0.510105733806303,334511.00941483374,38.03187826864427,0.22503919331717986,0.13381848866159365,0.16683132432994363,0.29672711169479743,30284.5,38525.44477315457,0.9083234557262885,0.01575066310076063,0.06146230214249985
22601,2016,70897.0,95652.0,177323,0.42568253186749844,0.5743174681325015,1022021.6584224378,38.9798681932839,0.21774704519547514,0.15291529623731132,0.18670906391749867,0.286187137528723,32000.0,39385.67251848841,0.8842371703337345,0.014850886639614043,0.0695420126792758
22601,2020,86246.0,109776.0,199444,0.4399812265970146,0.5600187734029853,344303.0295137412,39.49256101837748,0.2130854375702774,0.16518781181200642,0.2076788402345882,0.2758171895633116,37110.0,44853.65710621025,0.8605220622065145,0.021009683319619308,0.07540944551529712
22700,2012,96059.0,98048.0,196915,0.4948765371676446,0.5051234628323553,399607.28695973253,40.29436381441668,0.19915531497324193,0.16755415921568745,0.15107785275962782,0.2838656576331153,27000.0,34663.26472971077,0.9310939153130672,0.00752223757421753,0.024622001276689807
22700,2016,74995.0,107440.0,193761,0.4110779181626333,0.5889220818373667,1155042.8125052303,41.53792154053077,0.19356988153726115,0.18787039454574372,0.17202258458017042,0.26362801801550556,30000.0,37361.0452285546,0.9295416036241156,0.007618162627056179,0.02559634574793759
22700,2020,85408.0,123269.0,212551,0.4092832463568098,0.5907167536431902,384947.72271594405,41.92546088706541,0.1915636087588329,0.20011160061944652,0.1834818482306483,0.2545194951087525,34300.0,43155.42669906343,0.9165481576107992,0.009436410468224375,0.028027090363664093
22900,2012,65775.0,51730.0,119489,0.5597634143227948,0.44023658567720525,251240.10253543258,38.7510808256621,0.23765984019352587,0.15191156062516656,0.17646862748281106,0.277391618821253,27809.0,33593.70556497842,0.9128472142911703,0.03205361436672977,0.04671188561088417
22900,2016,54024.0,57476.0,119187,0.4845201793721973,0.5154798206278027,708367.7994145751,39.23621830845582,0.24847132084862544,0.16596744773845062,0.18756270885169066,0.2584912701827282,30000.0,36237.507251909396,0.9254534607961532,0.010565526879099582,0.021678287419487418
22900,2020,63335.0,65760.0,131567,0.49060769200976023,0.5093923079902397,236587.29157790542,39.7523955234876,0.24583596600069332,0.17659095300570754,0.2071341348040763,0.24607176987063464,35048.0,42564.36371146888,0.9215213053840595,0.013433655179329288,0.02668719201670388
23100,2012,269070.0,121360.0,395948,0.6891632302845581,0.31083676971544194,570219.9330446534,38.07955908009133,0.24226304272260657,0.13834379816999687,0.20884974720927646,0.28068437373471544,30000.0,36851.46975173833,0.9111430432950871,0.027637588368967667,0.05019049909376186
23100,2016,258799.0,113776.0,399314,0.6946225592162651,0.3053774407837348,2097505.5929510854,37.687055922871906,0.27150716773398537,0.13399592497349988,0.31356667841284125,0.24723533680524834,32400.0,44556.350615289455,0.8648323900905801,0.039092801595455334,0.057531824001360116
23100,2020,309765.0,129719.0,446934,0.7048379463188649,0.29516205368113513,718015.2751589306,38.17091458843314,0.2674189969973777,0.14736108538207685,0.33001125717158764,0.23696122684623028,38000.0,52048.6798676394,0.8507125480225975,0.03988821477832299,0.06008377681477411
23400,2012,39504.0,54279.0,95766,0.4212277278398004,0.5787722721601997,19486.563000000002,36.26799774798665,0.25691718955261633,0.120898847067079,0.21007368000195828,0.34743833481563674,30000.0,44877.00387583117,0.6277242425973221,0.05308550307203994,0.3624028003296425
23400,2016,42129.0,52522.0,102647,0.44509830852288934,0.5549016914771107,680453.801722765,36.85161185812505,0.2814625214146612,0.13429773879466955,0.25181921750228947,0.2634483804487922,30400.0,42402.601087042814,0.8535565020693219,0.07772127318090764,0.0458128571061171
23400,2020,50739.0,58342.0,112200,0.4651497511023918,0.5348502488976082,223889.8091661632,37.4166649086733,0.27714181566769364,0.147225599380371,0.2530653242086198,0.2571185859809439,34635.0,46447.06081057501,0.8442828713822926,0.07671918274057683,0.048828195358067684
23500,2012,76273.0,86224.0,166320,0.4693809731871973,0.5306190268128027,62277.852,36.98837474356052,0.2409717021068742,0.12754404246312157,0.21328437917222964,0.3599107753427334,30000.0,46729.16702741702,0.6019570809860301,0.05884268455501644,0.36477091406428086
23500,2016,78257.0,88730.0,180554,0.4686412714762227,0.5313587285237773,1199477.7918123081,37.54024528100227,0.3000337741676798,0.14655077423805604,0.21905878104808646,0.25439673033392524,29000.0,37292.88395449807,0.7865000573506641,0.10972129231904044,0.04150827360848227
23500,2020,88498.0,95787.0,188886,0.4802235667580107,0.5197764332419893,398340.32188064605,38.04555109789344,0.29448315668258135,0.16067554213535945,0.23374560317787524,0.2504890534071127,32000.0,41874.285407363284,0.7717291724478019,0.12060899666633813,0.04414756512726154
23801,2012,107743.0,80172.0,190797,0.5733602958784557,0.42663970412154434,221439.92,37.05213924390869,0.2527107849388674,0.12731155249694817,0.21310774498112178,0.33478759385389956,31000.0,45228.60288133241,0.6490447883109786,0.0625544933361609,0.3235880052702331
23801,2016,85431.0,86717.0,186125,0.49626484188024256,0.5037351581197574,1163968.0780103388,39.46794951306003,0.2183385823290524,0.16771836182161665,0.18979103303877104,0.28800549461615665,29500.0,40212.44465155416,0.8597291837261709,0.07613014617589027,0.08244097713870235
23801,2020,50583.0,51325.0,104169,0.49635946147505594,0.5036405385249441,384535.5882735832,39.94720476204333,0.212286244373655,0.18206408322323164,0.1941232134047525,0.2843555580817643,32804.0,44529.99616794525,0.8410486916271573,0.07479498690987688,0.08668112374076004
23900,2012,108307.0,124547.0,237480,0.4651283636957063,0.5348716363042937,253562.514,36.60229714002598,0.23701340569608012,0.12283591729966835,0.2123183476560735,0.3609863246583839,30000.0,45368.32774819001,0.6253070357237427,0.057945532911067445,0.372093443591587
23900,2016,94359.0,133127.0,244662,0.4147903607254952,0.5852096392745048,1613093.3041208386,39.877159161808976,0.20973582610598743,0.1717947415304417,0.18094504074932066,0.28563628395819274,30000.0,41171.23967642519,0.8715650309558861,0.07710797653993888,0.048778903687886524
23900,2020,108996.0,146932.0,261972,0.4258854052702323,0.5741145947297678,525106.1706531346,40.383636339354375,0.2048688738661333,0.18599255693130018,0.18498185916261303,0.2802205283115138,34424.0,46253.73427315209,0.8584080274003174,0.07773252900032192,0.05293174823781956
24000,2012,169646.0,143847.0,317254,0.5411476492298074,0.45885235077019265,539152.1905458431,37.95989949389185,0.22160692975222823,0.14431050853619462,0.15786365463494026,0.32129308118083627,29494.0,35865.523697342534,0.8867194335793575,0.048483585637416074,0.08027833153530449
24000,2016,136332.0,142975.0,298601,0.48810806746698077,0.5118919325330192,1887003.1048164368,38.687014151151054,0.21513539859572678,0.1473534840584522,0.16983873384601747,0.29512193916302126,31000.0,39350.70447009205,0.8661813771335428,0.06734263957507193,0.11022125891481889
24000,2020,161799.0,170440.0,338149,0.486995807235153,0.513004192764847,631886.3863067627,39.39791441996791,0.2136528006768418,0.15940061272195616,0.1831248558631254,0.2847459639857859,36449.0,44651.22807445038,0.8444140934165822,0.06500323678698242,0.11638269875067114
24100,2012,492462.0,457292.0,959760,0.5185153208093886,0.48148467919061144,1362814.135728017,37.99432403489189,0.23199448403260176,0.1423855156638198,0.1983044067392817,0.30272575559303744,30000.0,37877.564224528236,0.8521981221790849,0.07880963855273795,0.07283857565811808
24100,2016,439549.0,400579.0,898026,0.523192894416089,0.47680710558391104,5247708.1155326655,38.39585474835029,0.22809433881675062,0.1447679090279345,0.23773942473024515,0.2918941895648391,34000.0,44670.85949711971,0.7570810699901973,0.14947760924432849,0.10011734891616345
24100,2020,510603.0,446718.0,972938,0.5333665510314722,0.4666334489685278,1752096.2716326679,38.97288461180721,0.2255712462994268,0.15869618735089494,0.24870199109215468,0.28039421238346185,39070.0,50832.721122462855,0.7305467994591137,0.14933925594240538,0.10584090607810692
24200,2016,21475.0,34879.0,60369,0.38107321574333675,0.6189267842566633,421137.3561398387,38.93877356666063,0.21957500060726684,0.15991911957211213,0.13329577465162712,0.31720818257107586,30000.0,37976.60279777683,0.8101234811809842,0.14209659680152398,0.09017049782211671
24200,2020,23179.0,39409.0,63927,0.37034255767878826,0.6296574423212117,138115.18536525965,39.424329197451264,0.224092846769741,0.17189116467670731,0.1324314556139324,0.30106363757511206,32399.0,41041.531911280385,0.8014239348471592,0.13498653301905364,0.09522486600073471
24300,2012,2168034.0,1144644.0,3361581,0.6544656619206576,0.3455343380793425,3219185.422,36.473677099672216,0.24699406550679892,0.12137067853558392,0.20791196661923753,0.3574324334151387,30000.0,45939.88400946148,0.6218733541469176,0.05953887051368487,0.3826976714608147
24300,2016,2361007.0,1054950.0,3609556,0.6911700000907506,0.3088299999092494,25684914.96355117,37.47795435699064,0.23766798523586075,0.12983130370391804,0.26949577254548296,0.31298970604200405,38000.0,52500.29588949876,0.6477354513042334,0.16994438135920203,0.2273477249277374
24300,2020,2646256.0,1255640.0,3972292,0.6781974711781145,0.3218025288218856,8501999.987734877,38.24483368812221,0.23550270519867958,0.14453352153004226,0.29198306326034446,0.29574923533377234,43295.0,60365.1749076952,0.6230205838262878,0.16629592998058335,0.23027134749196487
24400,2012,137936.0,131050.0,274204,0.5127999226725555,0.4872000773274445,421270.021,36.65512287664068,0.235500679028855,0.1270303305062384,0.20452515418845818,0.3670771887183494,32000.0,46725.172096052156,0.6232784791491252,0.0649197536892852,0.3701664401132404
24400,2016,119993.0,138093.0,278029,0.4649341692304116,0.5350658307695885,1952612.4318975676,39.18389869691093,0.21963963684297874,0.16407697762376447,0.15990449435302312,0.3018826392803824,30000.0,36886.93317039844,0.8409230069023871,0.07994985064611872,0.11275332149599934
24400,2020,139132.0,154680.0,300629,0.4735409037071325,0.5264590962928676,641679.7431563656,39.74793279976818,0.21917163687519098,0.177477710696677,0.16843903869149043,0.29778634004799764,32986.0,41860.755357731075,0.8279296785030935,0.08501036534731496,0.1196333947848865
24701,2012,637129.0,537667.0,1193278,0.5423316048062813,0.4576683951937187,2178146.2937963954,38.60112952141721,0.2311500669514955,0.1471972171814083,0.19681067542354155,0.31750523179921264,28593.0,39450.442483517174,0.6806082000074426,0.23419484266680335,0.12403490622904298
24701,2016,582599.0,558532.0,1201226,0.5105452397665123,0.48945476023348766,7345894.865433169,38.93482990335438,0.22466005171911774,0.15077386803869083,0.24248909958075957,0.28903896758699704,32000.0,46476.99611361009,0.7435809605401251,0.19804094545203943,0.02860848079272448
24701,2020,669846.0,585769.0,1278231,0.5334804060161753,0.46651959398382464,2447738.2021728964,39.569588592088934,0.22110643468942623,0.1646283839250945,0.2637465143834887,0.2718444817472315,37259.0,52844.96530929789,0.7293071921926759,0.19624061730766662,0.03139959797071847
24802,2012,53679.0,70902.0,127202,0.4308762973487129,0.5691237026512871,177734.84,36.702246053728125,0.25645064861790745,0.12264098023775191,0.20869560520604738,0.3462022133645829,31200.0,46339.872195524506,0.6163511048255931,0.053252727490007035,0.3939888206499074
24802,2016,50029.0,72899.0,132748,0.40697806846284,0.59302193153716,822333.3251327723,40.008838581634464,0.20467393390350405,0.16885838947661502,0.21945480174614404,0.2835774126677217,32000.0,42712.87637484843,0.8574696049926092,0.09628774452053757,0.021659427389771432
24802,2020,59114.0,78948.0,141178,0.4281699526299778,0.5718300473700222,270941.18052475154,40.58612069759632,0.20274487493493695,0.1835166010743816,0.21716865325205903,0.2772519477761,36958.0,46793.705345944414,0.8507484159565096,0.0994814420431766,0.022806102621714265
24900,2012,81211.0,89904.0,175487,0.47459895391987844,0.5254010460801215,316764.165,36.40949211852925,0.23923018880623695,0.12534225896417292,0.21192856837199375,0.36147269373099705,30000.0,45866.55001964047,0.6260657262162215,0.05918347803009852,0.3846512688706439
24900,2016,66266.0,107799.0,186609,0.38069686611323356,0.6193031338867664,1161508.5671094507,40.03269966068759,0.21602314159968028,0.16643970680489084,0.17153860504664503,0.2741199747206822,30000.0,39701.70760341705,0.9007832468011696,0.07029561335892065,0.029542371952414898
24900,2020,75032.0,118111.0,197742,0.388479002604288,0.611520997395712,382815.85920642316,40.50782221844661,0.2126374362774053,0.17893113149840947,0.18838124501457593,0.27028549190262574,33978.0,45331.88098989194,0.8898971622082439,0.06668283622448677,0.03245528676308186
26801,2012,56106.0,57272.0,116783,0.49485790894177,0.50514209105823,234432.65283126236,36.90458840866035,0.2828151854121567,0.13350294355134193,0.20128837521129594,0.28509801422061143,28441.0,36677.208796147424,0.8934177907233143,0.043586414228072225,0.035427733165608544
26801,2016,48553.0,61954.0,124374,0.43936583202874024,0.5606341679712598,772247.7406000756,36.482994217584064,0.2926556143793336,0.1301900976718798,0.22173590950473182,0.261282543192382,30000.0,38396.115388116166,0.8964750549042452,0.03655375754528422,0.02327603972405249
26801,2020,61608.0,67015.0,132975,0.478981208648531,0.521018791351469,265913.74921994656,36.576135635378805,0.28577549817250925,0.13774081950825187,0.23869197777509318,0.2621814605838716,36000.0,45056.25191048022,0.873884544531761,0.04792025625772844,0.032159970725202686
27501,2012,199285.0,166283.0,372950,0.5451379770658263,0.45486202293417366,143581.10402856,35.22131820611981,0.2696329455230052,0.10755520847951906,0.24362723643590187,0.3025480995892431,27000.0,39152.4358646351,0.8852701844644553,0.04283923871852831,0.07595810780686679
27501,2016,182709.0,166036.0,380167,0.5239042853660985,0.47609571463390155,2245524.3127916967,36.37961107848201,0.26114045045559164,0.12458479732641285,0.25019169582812034,0.28671248013091455,30000.0,44098.57684984004,0.8761891460746358,0.04429338958654028,0.06378248392901242
28101,2012,71788.0,77673.0,152993,0.48031258990639697,0.519687410093603,349511.703007251,36.27497961627884,0.28217693561920504,0.12216733961000814,0.22034497150028332,0.26914229073011675,26880.5,33811.52577308855,0.899570647498106,0.028581777244327793,0.05811356535883382
28101,2016,69278.0,78825.0,162823,0.4677690526187856,0.5322309473812145,1095275.3047920763,36.71321565253223,0.28173484485616807,0.13843156040641658,0.2443013800724955,0.2718146563902105,29300.0,36927.0539501772,0.8828392014061136,0.03623791908228678,0.06594965201745032
28101,2020,91118.0,90274.0,185787,0.5023264532063156,0.4976735467936844,374520.28756707907,37.091142767023435,0.2750164840318051,0.14862438184960022,0.25691640828631496,0.26822497898209596,32735.0,41930.31900989052,0.8628455661464589,0.03346872412121563,0.07158392316678687
28202,2012,175234.0,216794.0,399940,0.44699358209107515,0.5530064179089249,815221.5470551699,35.74576685571455,0.24218221819644956,0.11318881639973401,0.2309471937352605,0.32109632538897126,31000.0,39645.06916641947,0.8347550712236608,0.08415666966496825,0.09676888511288127
28202,2016,174581.0,221000.0,429010,0.44132807187402834,0.5586719281259717,2836825.608890944,36.633160987651884,0.2331879148619573,0.12996976851981723,0.23703986194178905,0.3152716331728016,34000.0,44132.167478577874,0.8509240584632836,0.07446457706025154,0.09905073253887656
28202,2020,208722.0,209934.0,427932,0.49855251089199726,0.5014474891080027,970119.0660012634,37.08873573261609,0.22952999063778962,0.14116811643233193,0.2498511315678438,0.30781622719160145,38014.0,49810.04982688548,0.8287290507620148,0.07282938631821417,0.10708514034699103
28800,2012,145709.0,152753.0,306823,0.48819950278427404,0.511800497215726,10465.689,35.29672236581843,0.2270802237673984,0.10774570121470263,0.1950562452218865,0.3969687041149416,31601.0,45743.34677683248,0.5734221607387722,0.06936303954761125,0.38783113085053456
28800,2016,142783.0,168226.0,343368,0.4590960390213788,0.5409039609786211,1944508.3591331039,36.710649336521044,0.26568479964314284,0.13155147499000053,0.24784383529604326,0.2829465406456567,35000.0,41667.111395657135,0.9039120622317034,0.014162177177718156,0.19647704692966336
28800,2020,196056.0,197227.0,405056,0.49851125016845377,0.5014887498315462,688366.5463699552,37.30624901699284,0.2655893128606538,0.14198209496576392,0.27109406914552436,0.2755729545356578,39911.0,48314.96374160936,0.8792453473955942,0.01648371045028908,0.19967876227780726
29204,2012,74306.0,70220.0,148400,0.51413586482709,0.48586413517291005,315499.8510937663,36.648494365951244,0.27599272266622854,0.12282739174138962,0.2405628577012639,0.28389676088843935,26551.0,36666.62159855334,0.863516927724838,0.038934161715423535,0.1040134851682518
29204,2016,71680.0,66972.0,150074,0.5169777572627874,0.4830222427372126,1048351.5098036416,37.9049363440224,0.25661201450772564,0.1529172243618482,0.2228068030519783,0.2724524139255771,28600.0,37359.92695478847,0.8449703264174504,0.05834436215386179,0.08493669169234508
29204,2020,91975.0,77130.0,173455,0.5438928476390408,0.45610715236095917,351031.9303319631,38.570740657308065,0.2534591798443131,0.16604385867359,0.2349887082795742,0.26449256115703046,31488.0,40824.38872629596,0.8309787858506753,0.05992474938937878,0.09116114892973341
29502,2012,332676.0,426253.0,774198,0.4383493054027452,0.5616506945972548,1917459.9793718325,36.72362439844592,0.22980953988015942,0.12191666035062201,0.23181497315494443,0.3173213324726002,29800.0,42880.62775736278,0.7869828548245132,0.1284112534544136,0.08735269890987317
29502,2016,330860.0,412659.0,797546,0.44499199078974444,0.5550080092102555,6089246.253660559,37.49567048726502,0.22853047645056954,0.1356447346084223,0.25111427833686206,0.3044357434760721,31400.0,45868.22914688439,0.7823954098487608,0.1260665079914015,0.08915778996534074
29502,2020,441230.0,464486.0,924890,0.48716153849551075,0.5128384615044893,2080730.6398795985,37.99941841559343,0.22766735325283652,0.14769296477726582,0.26405897631330827,0.29064031099094134,35902.0,51695.023725104395,0.7681633083882365,0.1240230908198042,0.09307526998910315
29601,2012,65201.0,91576.0,160456,0.41588370743157477,0.5841162925684252,380770.34361133864,36.43329656812061,0.2908515267396109,0.12223924164449874,0.22208714797863063,0.2904131444135755,25009.5,34096.02303230194,0.8557673854974186,0.08273200609867581,0.035568769277973505
29601,2016,62477.0,93977.0,167209,0.39933143288123024,0.6006685671187697,1053067.5330141569,36.82698106282571,0.288422633074507,0.13264596023524267,0.23309353653633,0.2799661241113069,27000.0,35928.87824166975,0.8515036669767108,0.0751574792274394,0.02904277059683715
29601,2020,74635.0,101541.0,180322,0.4236388611388611,0.5763611388611388,357094.12986886036,37.45507337849518,0.2810936010542901,0.1455170769257957,0.2500554634307248,0.2672373166087599,30925.0,40859.94473453257,0.8478377701282958,0.07630104329864107,0.032422270490659585
30300,2012,59087.0,114371.0,178378,0.3406415385857095,0.6593584614142904,72943.5709433569,39.29829343995905,0.20493455288419588,0.16708607563084465,0.1350608360894759,0.3418458494913993,25000.0,32454.138408980874,0.8260281533646676,0.04977342229679072,0.10990410973897337
30300,2016,67599.0,125700.0,209484,0.34971210404606334,0.6502878959539367,1659417.5830389578,36.225447016833314,0.24960804116259558,0.13394067569363446,0.1938226975804165,0.3414286997178556,27000.0,43922.79377560248,0.8362788789054121,0.024113006339780935,0.1465632537867049
30300,2020,1439.0,7465.0,9053,0.16161275831087152,0.8383872416891285,588699.7535472952,36.42986743203325,0.251447536403679,0.13855122154207383,0.20977904927971194,0.32630852488056816,30577.0,50521.138194005995,0.7922245519304842,0.022591501608081103,0.1524594427228416
30402,2012,126525.0,252670.0,379195,0.33366737430609583,0.6663326256939042,1283392.214723798,36.31333091125224,0.2374552444897127,0.12269172885810309,0.18554850408827012,0.3520957479873018,27000.0,38344.11288582735,0.6691048783657861,0.20746522879652046,0.0906545748450055
30402,2016,123667.0,265067.0,411681,0.3181275628064435,0.6818724371935565,3145590.9445392927,37.51805993510216,0.23309664796629198,0.14567954024050087,0.18521497823590086,0.3246254739663972,30000.0,41776.652555729335,0.719596108667302,0.07587822490244002,0.09396467852682543
