state,county_name,year,state_po,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
GEORGIA,GWINNETT,2020,GA,13135,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,124125.0,413865,20260225,ADVANCED VOTING
GEORGIA,GWINNETT,2020,GA,13135,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,35271.0,413865,20260225,ELECTION DAY
GEORGIA,GWINNETT,2020,GA,13135,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1742.0,413865,20260225,ELECTION DAY
GEORGIA,GWINNETT,2020,GA,13135,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,35793.0,413865,20260225,ELECTION DAY
GEORGIA,GWINNETT,2020,GA,13135,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,274.0,413865,20260225,PROV
GEORGIA,GWINNETT,2020,GA,13135,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,18.0,413865,20260225,PROV
GEORGIA,GWINNETT,2020,GA,13135,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,407.0,413865,20260225,PROV
GEORGIA,HALL,2020,GA,13139,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12005.0,90523,20260225,ABSENTEE
GEORGIA,HALL,2020,GA,13139,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,305.0,90523,20260225,ABSENTEE
GEORGIA,HALL,2020,GA,13139,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,9215.0,90523,20260225,ABSENTEE
GEORGIA,HALL,2020,GA,13139,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,40999.0,90523,20260225,ADVANCED VOTING
GEORGIA,HALL,2020,GA,13139,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,611.0,90523,20260225,ADVANCED VOTING
GEORGIA,HALL,2020,GA,13139,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,11951.0,90523,20260225,ADVANCED VOTING
GEORGIA,HALL,2020,GA,13139,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11111.0,90523,20260225,ELECTION DAY
GEORGIA,HALL,2020,GA,13139,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,402.0,90523,20260225,ELECTION DAY
GEORGIA,HALL,2020,GA,13139,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3847.0,90523,20260225,ELECTION DAY
GEORGIA,HALL,2020,GA,13139,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,55.0,90523,20260225,PROV
GEORGIA,HALL,2020,GA,13139,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,4.0,90523,20260225,PROV
GEORGIA,HALL,2020,GA,13139,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,18.0,90523,20260225,PROV
GEORGIA,HENRY,2020,GA,13151,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8134.0,122742,20260225,ABSENTEE
GEORGIA,HENRY,2020,GA,13151,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,310.0,122742,20260225,ABSENTEE
GEORGIA,HENRY,2020,GA,13151,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,20858.0,122742,20260225,ABSENTEE
GEORGIA,HENRY,2020,GA,13151,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,31879.0,122742,20260225,ADVANCED VOTING
GEORGIA,HENRY,2020,GA,13151,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,645.0,122742,20260225,ADVANCED VOTING
GEORGIA,HENRY,2020,GA,13151,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,44156.0,122742,20260225,ADVANCED VOTING
GEORGIA,HENRY,2020,GA,13151,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8143.0,122742,20260225,ELECTION DAY
GEORGIA,HENRY,2020,GA,13151,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,322.0,122742,20260225,ELECTION DAY
GEORGIA,HENRY,2020,GA,13151,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,8191.0,122742,20260225,ELECTION DAY
GEORGIA,HENRY,2020,GA,13151,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,31.0,122742,20260225,PROV
GEORGIA,HENRY,2020,GA,13151,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2.0,122742,20260225,PROV
GEORGIA,HENRY,2020,GA,13151,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,71.0,122742,20260225,PROV
GEORGIA,LOWNDES,2020,GA,13185,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3379.0,46355,20260225,ABSENTEE
GEORGIA,LOWNDES,2020,GA,13185,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,122.0,46355,20260225,ABSENTEE
GEORGIA,LOWNDES,2020,GA,13185,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5929.0,46355,20260225,ABSENTEE
GEORGIA,LOWNDES,2020,GA,13185,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,16795.0,46355,20260225,ADVANCED VOTING
GEORGIA,LOWNDES,2020,GA,13185,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,249.0,46355,20260225,ADVANCED VOTING
GEORGIA,LOWNDES,2020,GA,13185,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,11017.0,46355,20260225,ADVANCED VOTING
GEORGIA,LOWNDES,2020,GA,13185,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5351.0,46355,20260225,ELECTION DAY
GEORGIA,LOWNDES,2020,GA,13185,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,168.0,46355,20260225,ELECTION DAY
GEORGIA,LOWNDES,2020,GA,13185,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2892.0,46355,20260225,ELECTION DAY
GEORGIA,LOWNDES,2020,GA,13185,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,166.0,46355,20260225,PROV
GEORGIA,LOWNDES,2020,GA,13185,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,8.0,46355,20260225,PROV
GEORGIA,LOWNDES,2020,GA,13185,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,279.0,46355,20260225,PROV
GEORGIA,MUSCOGEE,2020,GA,13215,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6399.0,80543,20260225,ABSENTEE
GEORGIA,MUSCOGEE,2020,GA,13215,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,261.0,80543,20260225,ABSENTEE
GEORGIA,MUSCOGEE,2020,GA,13215,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,17690.0,80543,20260225,ABSENTEE
GEORGIA,MUSCOGEE,2020,GA,13215,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,17106.0,80543,20260225,ADVANCED VOTING
GEORGIA,MUSCOGEE,2020,GA,13215,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,397.0,80543,20260225,ADVANCED VOTING
GEORGIA,MUSCOGEE,2020,GA,13215,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,25227.0,80543,20260225,ADVANCED VOTING
GEORGIA,MUSCOGEE,2020,GA,13215,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6527.0,80543,20260225,ELECTION DAY
GEORGIA,MUSCOGEE,2020,GA,13215,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,305.0,80543,20260225,ELECTION DAY
GEORGIA,MUSCOGEE,2020,GA,13215,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,6579.0,80543,20260225,ELECTION DAY
GEORGIA,MUSCOGEE,2020,GA,13215,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,17.0,80543,20260225,PROV
GEORGIA,MUSCOGEE,2020,GA,13215,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2.0,80543,20260225,PROV
GEORGIA,MUSCOGEE,2020,GA,13215,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,33.0,80543,20260225,PROV
GEORGIA,PAULDING,2020,GA,13223,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9582.0,85385,20260225,ABSENTEE
GEORGIA,PAULDING,2020,GA,13223,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,278.0,85385,20260225,ABSENTEE
GEORGIA,PAULDING,2020,GA,13223,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,10525.0,85385,20260225,ABSENTEE
GEORGIA,PAULDING,2020,GA,13223,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,35174.0,85385,20260225,ADVANCED VOTING
GEORGIA,PAULDING,2020,GA,13223,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,550.0,85385,20260225,ADVANCED VOTING
GEORGIA,PAULDING,2020,GA,13223,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,15376.0,85385,20260225,ADVANCED VOTING
GEORGIA,PAULDING,2020,GA,13223,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9710.0,85385,20260225,ELECTION DAY
GEORGIA,PAULDING,2020,GA,13223,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,327.0,85385,20260225,ELECTION DAY
GEORGIA,PAULDING,2020,GA,13223,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3763.0,85385,20260225,ELECTION DAY
GEORGIA,PAULDING,2020,GA,13223,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,59.0,85385,20260225,PROV
GEORGIA,PAULDING,2020,GA,13223,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1.0,85385,20260225,PROV
GEORGIA,PAULDING,2020,GA,13223,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,40.0,85385,20260225,PROV
GEORGIA,RICHMOND,2020,GA,13245,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6233.0,87016,20260225,ABSENTEE
GEORGIA,RICHMOND,2020,GA,13245,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,322.0,87016,20260225,ABSENTEE
GEORGIA,RICHMOND,2020,GA,13245,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,21348.0,87016,20260225,ABSENTEE
GEORGIA,RICHMOND,2020,GA,13245,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11931.0,87016,20260225,ADVANCED VOTING
GEORGIA,RICHMOND,2020,GA,13245,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,359.0,87016,20260225,ADVANCED VOTING
GEORGIA,RICHMOND,2020,GA,13245,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,25780.0,87016,20260225,ADVANCED VOTING
GEORGIA,RICHMOND,2020,GA,13245,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8584.0,87016,20260225,ELECTION DAY
GEORGIA,RICHMOND,2020,GA,13245,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,428.0,87016,20260225,ELECTION DAY
GEORGIA,RICHMOND,2020,GA,13245,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,11843.0,87016,20260225,ELECTION DAY
GEORGIA,RICHMOND,2020,GA,13245,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,33.0,87016,20260225,PROV
GEORGIA,RICHMOND,2020,GA,13245,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2.0,87016,20260225,PROV
GEORGIA,RICHMOND,2020,GA,13245,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,153.0,87016,20260225,PROV
GEORGIA,WHITFIELD,2020,GA,13313,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3544.0,36746,20260225,ABSENTEE
GEORGIA,WHITFIELD,2020,GA,13313,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,84.0,36746,20260225,ABSENTEE
GEORGIA,WHITFIELD,2020,GA,13313,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2840.0,36746,20260225,ABSENTEE
GEORGIA,WHITFIELD,2020,GA,13313,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13084.0,36746,20260225,ADVANCED VOTING
GEORGIA,WHITFIELD,2020,GA,13313,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,162.0,36746,20260225,ADVANCED VOTING
GEORGIA,WHITFIELD,2020,GA,13313,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4997.0,36746,20260225,ADVANCED VOTING
GEORGIA,WHITFIELD,2020,GA,13313,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8963.0,36746,20260225,ELECTION DAY
GEORGIA,WHITFIELD,2020,GA,13313,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,194.0,36746,20260225,ELECTION DAY
GEORGIA,WHITFIELD,2020,GA,13313,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2814.0,36746,20260225,ELECTION DAY
GEORGIA,WHITFIELD,2020,GA,13313,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,45.0,36746,20260225,PROV
GEORGIA,WHITFIELD,2020,GA,13313,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,0.0,36746,20260225,PROV
GEORGIA,WHITFIELD,2020,GA,13313,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,19.0,36746,20260225,PROV
IDAHO,ADA,2020,ID,16001,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,130699.0,259389,20260225,TOTAL
IDAHO,ADA,2020,ID,16001,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,5310.0,259389,20260225,TOTAL
IDAHO,ADA,2020,ID,16001,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,120539.0,259389,20260225,TOTAL
IDAHO,ADA,2020,ID,16001,US PRESIDENT,OTHER,OTHER,2841.0,259389,20260225,TOTAL
IDAHO,BONNEVILLE,2020,ID,16019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,37805.0,53995,20260225,TOTAL
IDAHO,BONNEVILLE,2020,ID,16019,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1288.0,53995,20260225,TOTAL
IDAHO,BONNEVILLE,2020,ID,16019,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,14254.0,53995,20260225,TOTAL
IDAHO,BONNEVILLE,2020,ID,16019,US PRESIDENT,OTHER,OTHER,648.0,53995,20260225,TOTAL
IDAHO,CANYON,2020,ID,16027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,61759.0,90410,20260225,TOTAL
IDAHO,CANYON,2020,ID,16027,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1696.0,90410,20260225,TOTAL
IDAHO,CANYON,2020,ID,16027,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,25881.0,90410,20260225,TOTAL
IDAHO,CANYON,2020,ID,16027,US PRESIDENT,OTHER,OTHER,1074.0,90410,20260225,TOTAL
ILLINOIS,CHAMPAIGN,2020,IL,17019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,35285.0,95142,20260225,TOTAL
ILLINOIS,CHAMPAIGN,2020,IL,17019,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1507.0,95142,20260225,TOTAL
ILLINOIS,CHAMPAIGN,2020,IL,17019,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,57067.0,95142,20260225,TOTAL
ILLINOIS,CHAMPAIGN,2020,IL,17019,US PRESIDENT,OTHER,GREEN,755.0,95142,20260225,TOTAL
ILLINOIS,CHAMPAIGN,2020,IL,17019,US PRESIDENT,OTHER,OTHER,528.0,95142,20260225,TOTAL
ILLINOIS,COOK,2020,IL,17031,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,558269.0,2321486,20260225,TOTAL
ILLINOIS,COOK,2020,IL,17031,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,17657.0,2321486,20260225,TOTAL
ILLINOIS,COOK,2020,IL,17031,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1725973.0,2321486,20260225,TOTAL
ILLINOIS,COOK,2020,IL,17031,US PRESIDENT,OTHER,GREEN,12279.0,2321486,20260225,TOTAL
ILLINOIS,COOK,2020,IL,17031,US PRESIDENT,OTHER,OTHER,7308.0,2321486,20260225,TOTAL
ILLINOIS,DEKALB,2020,IL,17037,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,21905.0,47825,20260225,TOTAL
ILLINOIS,DEKALB,2020,IL,17037,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,783.0,47825,20260225,TOTAL
ILLINOIS,DEKALB,2020,IL,17037,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,24643.0,47825,20260225,TOTAL
ILLINOIS,DEKALB,2020,IL,17037,US PRESIDENT,OTHER,GREEN,331.0,47825,20260225,TOTAL
ILLINOIS,DEKALB,2020,IL,17037,US PRESIDENT,OTHER,OTHER,163.0,47825,20260225,TOTAL
ILLINOIS,DUPAGE,2020,IL,17043,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,193611.0,485104,20260225,TOTAL
ILLINOIS,DUPAGE,2020,IL,17043,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,6249.0,485104,20260225,TOTAL
ILLINOIS,DUPAGE,2020,IL,17043,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,281222.0,485104,20260225,TOTAL
ILLINOIS,DUPAGE,2020,IL,17043,US PRESIDENT,OTHER,GREEN,2490.0,485104,20260225,TOTAL
ILLINOIS,DUPAGE,2020,IL,17043,US PRESIDENT,OTHER,OTHER,1532.0,485104,20260225,TOTAL
ILLINOIS,KANE,2020,IL,17089,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,96775.0,231876,20260225,TOTAL
ILLINOIS,KANE,2020,IL,17089,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2878.0,231876,20260225,TOTAL
ILLINOIS,KANE,2020,IL,17089,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,130166.0,231876,20260225,TOTAL
ILLINOIS,KANE,2020,IL,17089,US PRESIDENT,OTHER,GREEN,1201.0,231876,20260225,TOTAL
ILLINOIS,KANE,2020,IL,17089,US PRESIDENT,OTHER,OTHER,856.0,231876,20260225,TOTAL
ILLINOIS,KANKAKEE,2020,IL,17091,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,28532.0,49902,20260225,TOTAL
ILLINOIS,KANKAKEE,2020,IL,17091,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,804.0,49902,20260225,TOTAL
ILLINOIS,KANKAKEE,2020,IL,17091,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,20271.0,49902,20260225,TOTAL
ILLINOIS,KANKAKEE,2020,IL,17091,US PRESIDENT,OTHER,GREEN,191.0,49902,20260225,TOTAL
ILLINOIS,KANKAKEE,2020,IL,17091,US PRESIDENT,OTHER,OTHER,104.0,49902,20260225,TOTAL
ILLINOIS,KENDALL,2020,IL,17093,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,29492.0,63974,20260225,TOTAL
ILLINOIS,KENDALL,2020,IL,17093,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,810.0,63974,20260225,TOTAL
ILLINOIS,KENDALL,2020,IL,17093,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,33168.0,63974,20260225,TOTAL
ILLINOIS,KENDALL,2020,IL,17093,US PRESIDENT,OTHER,GREEN,334.0,63974,20260225,TOTAL
ILLINOIS,KENDALL,2020,IL,17093,US PRESIDENT,OTHER,OTHER,170.0,63974,20260225,TOTAL
ILLINOIS,LAKE,2020,IL,17097,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,123594.0,334177,20260225,TOTAL
ILLINOIS,LAKE,2020,IL,17097,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,4160.0,334177,20260225,TOTAL
ILLINOIS,LAKE,2020,IL,17097,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,204032.0,334177,20260225,TOTAL
ILLINOIS,LAKE,2020,IL,17097,US PRESIDENT,OTHER,GREEN,1441.0,334177,20260225,TOTAL
ILLINOIS,LAKE,2020,IL,17097,US PRESIDENT,OTHER,OTHER,950.0,334177,20260225,TOTAL
ILLINOIS,LASALLE,2020,IL,17099,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,30113.0,53591,20260225,TOTAL
ILLINOIS,LASALLE,2020,IL,17099,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,675.0,53591,20260225,TOTAL
ILLINOIS,LASALLE,2020,IL,17099,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,22442.0,53591,20260225,TOTAL
ILLINOIS,LASALLE,2020,IL,17099,US PRESIDENT,OTHER,GREEN,255.0,53591,20260225,TOTAL
ILLINOIS,LASALLE,2020,IL,17099,US PRESIDENT,OTHER,OTHER,106.0,53591,20260225,TOTAL
ILLINOIS,MACON,2020,IL,17115,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,28589.0,49390,20260225,TOTAL
ILLINOIS,MACON,2020,IL,17115,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,597.0,49390,20260225,TOTAL
ILLINOIS,MACON,2020,IL,17115,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,19847.0,49390,20260225,TOTAL
ILLINOIS,MACON,2020,IL,17115,US PRESIDENT,OTHER,GREEN,211.0,49390,20260225,TOTAL
ILLINOIS,MACON,2020,IL,17115,US PRESIDENT,OTHER,OTHER,146.0,49390,20260225,TOTAL
ILLINOIS,MADISON,2020,IL,17119,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,76031.0,137139,20260225,TOTAL
ILLINOIS,MADISON,2020,IL,17119,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2169.0,137139,20260225,TOTAL
ILLINOIS,MADISON,2020,IL,17119,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,57836.0,137139,20260225,TOTAL
ILLINOIS,MADISON,2020,IL,17119,US PRESIDENT,OTHER,GREEN,710.0,137139,20260225,TOTAL
ILLINOIS,MADISON,2020,IL,17119,US PRESIDENT,OTHER,OTHER,393.0,137139,20260225,TOTAL
ILLINOIS,MCHENRY,2020,IL,17111,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,82260.0,163879,20260225,TOTAL
ILLINOIS,MCHENRY,2020,IL,17111,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2176.0,163879,20260225,TOTAL
ILLINOIS,MCHENRY,2020,IL,17111,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,78154.0,163879,20260225,TOTAL
ILLINOIS,MCHENRY,2020,IL,17111,US PRESIDENT,OTHER,GREEN,781.0,163879,20260225,TOTAL
ILLINOIS,MCHENRY,2020,IL,17111,US PRESIDENT,OTHER,OTHER,508.0,163879,20260225,TOTAL
ILLINOIS,MCLEAN,2020,IL,17113,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,40502.0,87002,20260225,TOTAL
ILLINOIS,MCLEAN,2020,IL,17113,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1624.0,87002,20260225,TOTAL
ILLINOIS,MCLEAN,2020,IL,17113,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,43933.0,87002,20260225,TOTAL
ILLINOIS,MCLEAN,2020,IL,17113,US PRESIDENT,OTHER,GREEN,502.0,87002,20260225,TOTAL
ILLINOIS,MCLEAN,2020,IL,17113,US PRESIDENT,OTHER,OTHER,441.0,87002,20260225,TOTAL
ILLINOIS,PEORIA,2020,IL,17143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,38252.0,83973,20260225,TOTAL
ILLINOIS,PEORIA,2020,IL,17143,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1309.0,83973,20260225,TOTAL
ILLINOIS,PEORIA,2020,IL,17143,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,43578.0,83973,20260225,TOTAL
ILLINOIS,PEORIA,2020,IL,17143,US PRESIDENT,OTHER,GREEN,507.0,83973,20260225,TOTAL
ILLINOIS,PEORIA,2020,IL,17143,US PRESIDENT,OTHER,OTHER,327.0,83973,20260225,TOTAL
ILLINOIS,ROCK ISLAND,2020,IL,17161,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,28603.0,66758,20260225,TOTAL
ILLINOIS,ROCK ISLAND,2020,IL,17161,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,959.0,66758,20260225,TOTAL
ILLINOIS,ROCK ISLAND,2020,IL,17161,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,36691.0,66758,20260225,TOTAL
ILLINOIS,ROCK ISLAND,2020,IL,17161,US PRESIDENT,OTHER,GREEN,310.0,66758,20260225,TOTAL
ILLINOIS,ROCK ISLAND,2020,IL,17161,US PRESIDENT,OTHER,OTHER,195.0,66758,20260225,TOTAL
ILLINOIS,SANGAMON,2020,IL,17167,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,53485.0,104752,20260225,TOTAL
ILLINOIS,SANGAMON,2020,IL,17167,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1449.0,104752,20260225,TOTAL
ILLINOIS,SANGAMON,2020,IL,17167,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,48917.0,104752,20260225,TOTAL
ILLINOIS,SANGAMON,2020,IL,17167,US PRESIDENT,OTHER,GREEN,620.0,104752,20260225,TOTAL
ILLINOIS,SANGAMON,2020,IL,17167,US PRESIDENT,OTHER,OTHER,281.0,104752,20260225,TOTAL
ILLINOIS,ST. CLAIR,2020,IL,17163,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,57150.0,128091,20260225,TOTAL
ILLINOIS,ST. CLAIR,2020,IL,17163,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1615.0,128091,20260225,TOTAL
ILLINOIS,ST. CLAIR,2020,IL,17163,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,68325.0,128091,20260225,TOTAL
ILLINOIS,ST. CLAIR,2020,IL,17163,US PRESIDENT,OTHER,GREEN,666.0,128091,20260225,TOTAL
ILLINOIS,ST. CLAIR,2020,IL,17163,US PRESIDENT,OTHER,OTHER,335.0,128091,20260225,TOTAL
ILLINOIS,TAZEWELL,2020,IL,17179,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,42513.0,69052,20260225,TOTAL
ILLINOIS,TAZEWELL,2020,IL,17179,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1175.0,69052,20260225,TOTAL
ILLINOIS,TAZEWELL,2020,IL,17179,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,24819.0,69052,20260225,TOTAL
ILLINOIS,TAZEWELL,2020,IL,17179,US PRESIDENT,OTHER,GREEN,342.0,69052,20260225,TOTAL
ILLINOIS,TAZEWELL,2020,IL,17179,US PRESIDENT,OTHER,OTHER,203.0,69052,20260225,TOTAL
ILLINOIS,WILL,2020,IL,17197,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,155116.0,345105,20260225,TOTAL
ILLINOIS,WILL,2020,IL,17197,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,3672.0,345105,20260225,TOTAL
ILLINOIS,WILL,2020,IL,17197,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,183915.0,345105,20260225,TOTAL
ILLINOIS,WILL,2020,IL,17197,US PRESIDENT,OTHER,GREEN,1614.0,345105,20260225,TOTAL
ILLINOIS,WILL,2020,IL,17197,US PRESIDENT,OTHER,OTHER,788.0,345105,20260225,TOTAL
INDIANA,ALLEN,2020,IN,18003,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,92083.0,169082,20260225,TOTAL
INDIANA,ALLEN,2020,IN,18003,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,3728.0,169082,20260225,TOTAL
INDIANA,ALLEN,2020,IN,18003,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,73189.0,169082,20260225,TOTAL
