respondent_id,interview_date,treatment,govt_intervention,supports_intervention,fx_status,age,female,ed_level,urban_rural,survey_weight,income_quintile,left_right
1060,2015-10-15,Hungary,some,1,none,22,0,2,1,1.03547515088958,4,0
1061,2015-10-15,history,DK,0,none,83,1,2,1,0.865939890735743,NA,0
1062,2015-10-15,info,some,1,none,39,1,2,1,1.3404087154827,1,NA
1063,2015-10-15,Hungary,big,1,none,64,1,2,2,0.761354624509579,3,3
1064,2015-10-15,history,some,1,current,60,1,2,2,0.697747973537168,5,0
1065,2015-10-15,cntrl,none,0,none,50,1,2,2,0.942716604558932,1,0
1066,2015-10-15,history,none,0,none,60,1,1,2,1.17484691386383,1,-3
1067,2015-10-15,cntrl,big,1,none,28,1,4,3,0.893862288124496,2,0
1068,2015-10-15,Hungary,none,0,none,50,1,1,3,1.23144154769943,NA,0
1069,2015-10-15,cntrl,none,0,none,63,1,2,3,1.00800805737338,NA,0
1070,2015-10-15,Hungary,none,0,none,70,0,4,3,0.93449494872775,NA,-3
1071,2015-10-15,Hungary,none,0,none,64,1,2,3,1.00800805737338,2,-3
1072,2015-10-15,info,none,0,none,59,0,4,3,0.839196858856819,5,-1
1073,2015-10-15,info,none,0,none,61,1,4,3,0.878676340424127,NA,1
1074,2015-10-15,Hungary,none,0,none,54,0,4,3,1.03910160636066,4,0
1075,2015-10-15,cntrl,some,1,none,53,1,2,3,1.1716618929533,5,0
1076,2015-10-15,Hungary,none,0,none,65,1,4,3,0.771452807442871,5,2
1077,2015-10-15,info,some,1,none,21,0,3,3,1.26490444750195,NA,-1
1078,2015-10-15,history,DK,0,none,32,1,4,3,1.53137734197527,3,2
1079,2015-10-15,history,some,1,none,59,1,2,2,1.02362032848835,3,-1
1080,2015-10-15,info,none,0,none,60,0,2,2,0.85360935264222,3,2
1081,2015-10-15,Hungary,some,1,none,27,0,2,2,1.2146674462765,4,-1
1082,2015-10-16,Hungary,DK,0,none,65,0,1,2,1.14101575331756,2,NA
1083,2015-10-16,info,some,1,none,19,0,3,3,0.94648613511475,NA,NA
1084,2015-10-16,history,some,1,none,77,1,1,3,1.33273872860893,NA,NA
1085,2015-10-16,info,none,0,none,43,0,2,3,1.1701640061739,5,-2
1086,2015-10-15,Hungary,some,1,none,74,1,4,3,0.984299244589434,4,0
1087,2015-10-16,Hungary,big,1,none,57,0,4,3,1.02782436022359,NA,NA
1088,2015-10-16,info,big,1,none,67,1,2,3,0.969432061181773,5,3
1089,2015-10-15,cntrl,none,0,none,33,0,4,3,1.05843837715495,NA,NA
1090,2015-10-15,Hungary,some,1,none,21,1,2,3,0.878380812793483,2,0
1091,2015-10-16,info,some,1,none,67,0,3,3,0.932833119723818,4,2
1092,2015-10-16,Hungary,some,1,none,61,1,2,3,1.07010514169015,5,2
1093,2015-10-16,info,some,1,none,75,1,3,3,0.89511870777979,3,NA
1094,2015-10-16,history,some,1,none,41,0,2,1,0.833976220715765,NA,1
1095,2015-10-16,Hungary,none,0,none,38,0,2,1,0.833976220715765,1,0
1096,2015-10-16,Hungary,none,0,none,59,1,4,1,0.526220528202092,3,-1
1097,2015-10-16,Hungary,none,0,none,43,1,2,1,0.873210100687829,NA,-2
1098,2015-10-16,info,none,0,none,40,0,2,2,1.12160758157433,5,3
1099,2015-10-16,history,some,1,none,19,0,1,3,1.44388660718103,1,0
1100,2015-10-16,info,none,0,none,33,1,4,3,0.95145112254645,3,0
1101,2015-10-16,cntrl,some,1,none,69,1,1,1,0.973538972678002,3,1
1102,2015-10-16,history,DK,0,none,34,1,2,1,0.858815819061281,1,-1
1103,2015-10-16,Hungary,none,0,none,63,0,2,2,0.9314243148055,NA,1
1104,2015-10-16,history,some,1,none,28,1,2,1,0.858815819061281,1,0
1105,2015-10-16,info,some,1,none,35,1,2,1,0.573353877993267,1,NA
1106,2015-10-16,history,none,0,past,62,0,4,1,0.684991900645821,4,1
1107,2015-10-16,info,big,1,none,60,0,2,1,0.737674281646527,5,1
1108,2015-10-16,history,none,0,none,69,1,4,3,0.665306098409776,5,0
1109,2015-10-16,Hungary,some,1,none,25,1,2,3,0.85158311141819,2,1
1110,2015-10-16,info,none,0,none,79,0,4,3,0.69333771929561006,NA,3
1111,2015-10-16,cntrl,some,1,none,55,1,4,3,0.636449955930772,5,2
1112,2015-10-16,cntrl,none,0,none,22,0,2,2,0.935753230303201,NA,NA
1113,2015-10-15,cntrl,some,1,none,66,0,2,1,0.544636574836652,5,-3
1114,2015-10-15,Hungary,some,1,none,18,1,1,1,1.10175034184803,4,3
1115,2015-10-15,info,big,1,none,75,0,4,3,0.619079193513086,4,-3
1116,2015-10-16,Hungary,none,0,none,59,0,2,2,0.86623805042722,NA,2
1117,2015-10-16,info,some,1,none,30,1,4,2,1.00705521375938,1,0
1118,2015-10-16,history,none,0,none,28,1,4,2,1.25790432192959,NA,-1
1119,2015-10-16,history,some,1,none,28,1,2,1,0.711417368063979,NA,0
1120,2015-10-16,info,none,0,none,69,1,1,1,0.879966575312772,NA,NA
1121,2015-10-16,Hungary,DK,0,none,57,1,2,1,0.499949612441731,2,NA
1122,2015-10-16,Hungary,big,1,current,33,1,1,1,1.19786302653385,2,NA
1123,2015-10-16,info,none,0,none,42,0,2,1,0.772623463971739,NA,NA
1124,2015-10-16,info,big,1,current,37,0,4,1,0.717445122104931,NA,0
1125,2015-10-16,history,some,1,none,50,0,2,3,1.26548072429982,3,1
1126,2015-10-16,Hungary,some,1,none,48,1,1,3,1.78525498087114,4,NA
1127,2015-10-16,info,none,0,none,47,1,4,2,1.03550530433929,5,-1
1128,2015-10-16,info,none,0,none,59,0,2,2,0.919983820424693,4,0
1129,2015-10-16,history,none,0,none,68,0,4,2,1.02275799115883,5,1
1130,2015-10-16,history,some,1,none,82,0,2,2,0.961695166231498,4,3
1131,2015-10-16,cntrl,none,0,none,74,0,4,1,1.01849469843495,5,0
1132,2015-10-16,history,some,1,none,37,0,4,1,0.886929532479492,5,-3
1133,2015-10-16,history,none,0,none,70,0,3,2,0.892311332070017,NA,3
1134,2015-10-16,Hungary,none,0,none,46,1,4,2,1.07861251873118,5,0
1135,2015-10-16,history,none,0,none,44,0,2,2,1.26583616337545,3,NA
1136,2015-10-16,history,some,1,none,57,0,2,2,0.85360935264222,4,NA
1137,2015-10-16,info,big,1,none,44,1,2,1,0.820222607959114,3,NA
1138,2015-10-16,cntrl,some,1,none,30,1,2,1,0.721658874239303,2,NA
1139,2015-10-16,history,none,0,none,57,1,2,3,0.730343833251848,3,1
1140,2015-10-16,cntrl,some,1,none,71,0,1,3,1.33964778373613,1,1
1141,2015-10-16,info,big,1,none,55,1,2,3,1.03021310843666,1,0
1142,2015-10-16,history,some,1,none,70,0,4,3,0.97992533033895,5,3
1143,2015-10-16,info,big,1,none,69,1,4,3,0.861749925717704,5,3
1144,2015-10-16,history,some,1,none,22,1,4,3,1.25205130972255,2,0
1145,2015-10-16,history,some,1,none,73,1,3,2,0.774314709224652,3,-1
1146,2015-10-16,info,some,1,none,60,0,2,2,0.884093593124139,NA,1
1147,2015-10-16,history,some,1,past,69,0,2,2,0.806939235630152,NA,2
1148,2015-10-16,info,some,1,none,43,0,2,1,0.854781391116605,NA,NA
1149,2015-10-16,cntrl,none,0,none,20,0,2,1,0.715731396850564,1,-2
1150,2015-10-16,cntrl,some,1,none,34,0,1,1,1.36213103934926,1,NA
1151,2015-10-16,cntrl,some,1,none,40,1,1,1,1.18932628818071,1,NA
1152,2015-10-16,Hungary,none,0,none,68,0,2,2,1.07885841164259,4,1
1153,2015-10-16,history,some,1,none,44,1,4,2,1.19071646451524,5,1
1154,2015-10-16,info,none,0,none,77,0,2,2,0.94199760300052,4,-2
1155,2015-10-16,Hungary,some,1,none,28,1,1,2,1.08913157726432,2,-3
1156,2015-10-16,cntrl,big,1,none,64,1,3,2,0.619558270701493,4,3
1157,2015-10-16,cntrl,none,0,none,69,0,1,2,1.04149458452652,1,-3
1158,2015-10-16,cntrl,none,0,none,52,0,2,2,1.2135235374329,4,0
1159,2015-10-16,info,none,0,none,25,0,3,1,1.05230852437713,4,1
1160,2015-10-16,info,none,0,none,45,1,2,1,1.56183394498061,1,NA
1161,2015-10-16,Hungary,some,1,none,29,1,4,2,1.42319493781031,4,0
1162,2015-10-16,info,some,1,none,38,1,3,1,1.00256750341947,4,1
1163,2015-10-16,history,none,0,none,55,1,2,1,0.886797782138643,3,NA
1164,2015-10-16,history,DK,0,none,72,0,2,1,0.885353602785086,NA,NA
1165,2015-10-16,info,big,1,none,23,0,2,2,1.34633937456837,4,0
1166,2015-10-16,Hungary,some,1,none,63,1,2,2,1.10326009502069,2,-1
1167,2015-10-16,history,some,1,none,20,0,1,3,1.2431651128761,NA,NA
1168,2015-10-16,history,none,0,none,68,1,2,3,0.617439177425052,5,-3
1169,2015-10-16,history,some,1,none,61,0,2,3,0.671658736906747,3,0
1170,2015-10-16,Hungary,big,1,none,29,0,2,2,0.95672460574075,3,NA
1171,2015-10-16,cntrl,some,1,none,50,1,4,2,0.849561861473661,NA,3
1172,2015-10-16,info,none,0,current,33,1,4,3,1.14587898293103,5,0
1173,2015-10-16,Hungary,some,1,none,49,0,2,3,1.22102801490551,1,1
1174,2015-10-16,Hungary,DK,0,none,81,0,2,3,0.824870258331941,4,0
1175,2015-10-16,Hungary,some,1,past,63,1,4,3,0.878676340424127,5,0
1176,2015-10-16,cntrl,some,1,none,73,1,2,3,0.791520781276154,5,2
1177,2015-10-16,info,none,0,past,62,0,2,3,0.86102707379937,NA,-1
1178,2015-10-16,cntrl,big,1,none,53,0,2,3,1.06613198805788,5,1
1179,2015-10-16,cntrl,big,1,past,66,0,4,3,0.69333771929561006,5,-1
1180,2015-10-16,cntrl,DK,0,none,78,0,4,3,0.69333771929561006,4,-2
1181,2015-10-16,history,none,0,none,27,1,2,1,0.967289141911386,1,3
1182,2015-10-16,cntrl,DK,0,none,65,0,1,1,0.997742077701691,1,NA
1183,2015-10-16,cntrl,none,0,none,31,0,3,1,0.806634095929076,2,3
1184,2015-10-16,Hungary,none,0,none,63,0,2,1,0.453820406919371,1,3
1185,2015-10-16,info,none,0,none,37,1,4,1,0.749021273622289,1,NA
1186,2015-10-16,cntrl,some,1,none,44,0,2,1,0.840614122300476,4,3
1187,2015-10-16,cntrl,none,0,none,60,0,3,1,0.566863309423393,1,0
1188,2015-10-16,info,some,1,none,36,0,4,2,0.963800935675338,4,NA
1189,2015-10-16,Hungary,none,0,none,57,0,2,2,0.699919697228325,5,0
1190,2015-10-16,Hungary,none,0,none,41,0,2,2,1.03792637869768,1,NA
1191,2015-10-16,Hungary,some,1,none,72,0,2,2,0.731653508062745,5,0
1192,2015-10-16,history,some,1,none,33,1,4,2,0.813699859939241,1,-1
1193,2015-10-16,info,none,0,none,40,0,2,1,0.955142834719721,NA,0
1194,2015-10-16,info,some,1,none,29,0,2,1,0.916533230323104,NA,0
1195,2015-10-16,cntrl,some,1,none,53,0,2,1,0.913395376710572,NA,2
1196,2015-10-16,history,none,0,none,52,1,4,1,0.813872322906221,NA,3
1197,2015-10-16,info,some,1,none,51,0,2,3,1.19667887602755,5,0
1198,2015-10-16,history,big,1,none,32,1,2,2,1.47813881505409,NA,2
1199,2015-10-16,history,DK,0,none,62,0,2,2,1.08253093828007,NA,0
1200,2015-10-16,info,DK,0,none,56,0,2,2,0.393262513815111,0,-1
1201,2015-10-16,Hungary,DK,0,none,39,0,4,2,0.6764193238362,4,1
1202,2015-10-16,cntrl,DK,0,none,20,0,1,2,0.992077110877509,1,NA
1203,2015-10-16,cntrl,DK,0,none,23,1,3,2,1.09579908148327,NA,NA
1204,2015-10-16,cntrl,big,1,current,29,1,2,2,1.48887404380015,3,NA
1205,2015-10-16,cntrl,some,1,none,32,1,4,1,0.837041667589548,4,0
1206,2015-10-16,info,none,0,past,43,1,3,1,0.716171577554784,1,1
1207,2015-10-16,info,some,1,current,47,0,2,3,1.19667887602755,3,0
1208,2015-10-16,info,big,1,none,25,1,1,2,1.75239366261061,1,2
1209,2015-10-16,info,none,0,none,45,0,2,1,1.01875099120482,4,NA
1210,2015-10-16,Hungary,big,1,none,19,1,1,1,1.51912271637466,1,NA
1211,2015-10-16,info,some,1,none,46,1,2,1,1.06667748253337,2,NA
1212,2015-10-16,history,some,1,none,58,0,1,2,1.8517843180598,5,0
1213,2015-10-16,info,some,1,none,53,1,4,2,1.04612654373256,2,NA
1214,2015-10-16,info,none,0,none,49,0,2,2,1.36176407248066,4,1
1215,2015-10-16,cntrl,none,0,none,74,1,4,2,1.1732135604985,4,0
1216,2015-10-16,history,none,0,none,54,0,2,3,0.866016305402118,5,0
1217,2015-10-16,cntrl,none,0,none,64,0,4,3,0.811625637311247,3,0
1218,2015-10-16,info,none,0,none,52,1,4,2,0.723698629263208,5,1
1219,2015-10-16,Hungary,none,0,none,34,0,4,2,0.866732604703336,4,1
1220,2015-10-16,Hungary,some,1,none,31,0,2,1,1.2051961698748,NA,NA
1221,2015-10-16,info,some,1,none,36,0,2,1,1.09663775815196,1,3
1222,2015-10-16,info,none,0,none,73,1,4,1,0.741786254345247,5,3
1223,2015-10-16,history,none,0,none,75,1,2,1,0.568607086976286,2,2
1224,2015-10-16,cntrl,some,1,past,43,1,3,1,0.563851028959915,4,NA
1225,2015-10-16,info,none,0,none,54,0,2,1,0.803872494245512,4,0
1226,2015-10-16,cntrl,DK,0,none,82,1,1,1,0.95740339874969,3,NA
1227,2015-10-16,cntrl,none,0,past,39,0,4,3,1.04951347960671,NA,NA
1228,2015-10-16,cntrl,DK,0,none,36,1,2,1,0.730670488869754,3,NA
1229,2015-10-16,info,big,1,none,38,0,1,2,1.35967058734171,2,-2
1230,2015-10-16,info,none,0,none,59,0,2,2,0.623659190602845,2,3
1231,2015-10-16,info,none,0,none,53,1,1,2,0.998864410846705,1,3
1232,2015-10-16,cntrl,some,1,none,18,0,1,1,1.03703904454832,NA,NA
1233,2015-10-16,history,none,0,none,76,1,1,2,1.0533287634227,NA,-2
1234,2015-10-16,info,none,0,none,35,0,2,1,0.697841003460844,NA,NA
1235,2015-10-16,Hungary,some,1,none,40,1,1,2,1.30469915080613,NA,NA
1236,2015-10-16,history,none,0,none,61,0,2,3,0.83049896576931,5,0
1237,2015-10-17,history,none,0,past,56,1,2,3,0.867200924992069,NA,NA
1238,2015-10-17,history,none,0,none,31,0,2,3,1.12286263122217,4,0
1239,2015-10-17,info,none,0,none,35,0,2,3,1.1701640061739,1,-3
1240,2015-10-17,history,none,0,none,33,0,4,3,1.19415878272145,3,2
1241,2015-10-17,info,none,0,none,70,0,1,2,1.21534247443596,3,NA
1242,2015-10-17,info,some,1,none,41,1,2,3,0.842721308435768,1,2
1243,2015-10-16,cntrl,some,1,none,26,1,4,2,0.99273012573298,2,NA
1244,2015-10-15,cntrl,none,0,none,27,1,4,2,0.99273012573298,3,3
1245,2015-10-17,history,DK,0,none,19,1,3,1,0.688966425364742,NA,NA
1246,2015-10-17,cntrl,DK,0,none,40,1,1,2,1.65961654663594,3,3
1247,2015-10-17,cntrl,some,1,none,52,0,2,2,1.03101531853085,4,3
1248,2015-10-17,cntrl,some,1,none,31,1,1,2,1.8239053785975201,1,0
1249,2015-10-17,history,none,0,none,62,0,2,2,1.29233602317335,3,3
1250,2015-10-16,history,some,1,none,46,0,2,2,1.39718837163018,3,2
1251,2015-10-16,history,some,1,none,66,1,2,2,0.72927313858149,3,3
1252,2015-10-16,history,some,1,none,39,0,4,2,1.00114140903247,NA,NA
1253,2015-10-17,history,none,0,none,39,0,4,2,0.924209304796884,5,2
1254,2015-10-17,Hungary,none,0,none,32,1,4,2,0.974634008262287,NA,0
1255,2015-10-17,Hungary,some,1,none,18,1,1,2,1.41926941326416,NA,NA
1256,2015-10-17,cntrl,none,0,none,30,0,3,3,1.5006177940414,4,3
1257,2015-10-17,cntrl,big,1,none,62,1,4,3,1.01192550277493,NA,NA
1258,2015-10-17,history,big,1,none,56,0,2,3,0.966459052392289,5,3
1259,2015-10-17,history,some,1,none,77,1,3,3,0.969432061181773,5,0
1260,2015-10-16,info,DK,0,none,47,1,2,1,1.17473341904157,4,1
1261,2015-10-16,Hungary,some,1,none,30,1,4,1,1.2536149962808,5,2
1262,2015-10-16,info,some,1,none,65,1,2,1,0.865939890735743,4,2
1263,2015-10-17,info,some,1,none,21,0,3,2,1.49739805313684,2,NA
1264,2015-10-17,info,none,0,none,53,1,3,2,1.35935799621078,4,NA
1265,2015-10-17,cntrl,DK,0,none,56,0,2,2,1.04901894162469,5,1
1266,2015-10-17,info,none,0,none,24,0,4,2,1.45943348460093,4,NA
1267,2015-10-17,info,some,1,none,77,1,1,2,1.93232253973252,4,NA
1268,2015-10-17,cntrl,some,1,none,83,0,2,3,0.824870258331941,5,0
1269,2015-10-17,Hungary,some,1,none,43,0,2,1,1.34746553608367,3,0
1270,2015-10-17,cntrl,some,1,past,40,1,4,2,0.940026597914157,1,NA
1271,2015-10-17,history,DK,0,none,20,0,2,1,0.64387418885757,1,0
1272,2015-10-17,Hungary,some,1,none,52,1,2,1,1.4161181343031,1,0
1273,2015-10-17,info,big,1,none,65,1,2,1,0.672579162420571,3,3
1274,2015-10-17,info,none,0,none,54,0,2,1,1.47578403360151,1,0
1275,2015-10-17,history,some,1,none,48,1,4,2,1.05581908432968,3,NA
1276,2015-10-17,Hungary,some,1,none,64,0,1,1,1.23191456619336,2,0
1277,2015-10-17,history,big,1,none,81,1,1,1,1.13246843167913,1,NA
1278,2015-10-17,cntrl,DK,0,none,66,1,1,1,1.13246843167913,3,0
1279,2015-10-17,Hungary,NA,NA,none,53,0,2,1,1.14430577067991,3,NA
1280,2015-10-17,history,none,0,none,51,1,2,1,1.09804152650499,1,NA
1281,2015-10-17,Hungary,some,1,none,66,0,2,1,0.885353602785086,3,1
1282,2015-10-17,Hungary,big,1,none,46,0,2,1,0.839574723055427,1,NA
1283,2015-10-17,history,big,1,current,62,1,2,1,0.832470271493308,5,1
1284,2015-10-17,history,some,1,past,56,1,2,1,0.762922331152247,4,NA
1285,2015-10-17,history,none,0,none,42,1,2,1,0.862520353852989,5,-1
1286,2015-10-17,cntrl,some,1,none,67,0,2,1,0.831114566277581,4,1
1287,2015-10-17,info,some,1,none,65,0,2,1,0.831114566277581,5,1
1288,2015-10-17,cntrl,big,1,none,34,1,3,2,0.954387882867491,4,NA
1289,2015-10-17,cntrl,some,1,none,34,0,2,1,1.18085549843828,4,0
1290,2015-10-17,info,none,0,none,26,0,2,1,1.18085549843828,5,0
1291,2015-10-17,Hungary,none,0,none,55,1,3,1,0.796297230851526,5,3
1292,2015-10-17,info,some,1,none,52,1,3,1,0.985982875156997,4,3
1293,2015-10-17,history,some,1,none,18,0,1,3,2.12980781434136,NA,NA
1294,2015-10-17,info,none,0,none,69,1,4,3,0.969432061181773,5,0
1295,2015-10-17,info,some,1,past,42,1,3,2,0.805437891148768,3,NA
1296,2015-10-17,Hungary,some,1,none,18,0,1,2,1.42859346200143,NA,0
1297,2015-10-17,cntrl,some,1,none,25,1,4,2,0.941373682894308,NA,1
1298,2015-10-17,cntrl,none,0,none,70,1,3,2,0.822015405101756,3,0
1299,2015-10-17,Hungary,none,0,none,66,1,1,1,1.32594016129593,3,0
1300,2015-10-17,history,some,1,none,34,1,2,1,1.16968957340987,NA,NA
1301,2015-10-17,info,none,0,none,61,0,2,2,0.938557080786331,NA,3
1302,2015-10-17,history,none,0,none,28,0,3,2,1.16612273804052,NA,NA
1303,2015-10-17,Hungary,DK,0,none,52,1,2,1,1.16568501085607,NA,-1
1304,2015-10-17,Hungary,some,1,none,44,1,2,1,0.820222607959114,1,0
1305,2015-10-17,info,some,1,none,78,0,4,1,0.602551217767424,1,0
1306,2015-10-17,Hungary,none,0,none,29,1,2,1,0.901418119345902,1,0
1307,2015-10-17,Hungary,big,1,none,67,1,2,1,0.662194088835811,3,3
1308,2015-10-17,info,none,0,none,52,1,2,2,0.972909785240223,1,NA
1309,2015-10-17,history,none,0,none,66,1,2,2,0.717168150212336,NA,NA
1310,2015-10-17,cntrl,DK,0,none,35,0,1,1,1.61224573651529,NA,NA
1311,2015-10-17,Hungary,some,1,none,41,1,4,1,0.977148716066489,2,1
1312,2015-10-17,cntrl,DK,0,none,48,0,2,1,0.817420538963939,1,NA
1313,2015-10-17,cntrl,none,0,none,49,0,2,1,1.07420265902326,4,3
1314,2015-10-17,history,some,1,none,62,1,2,1,0.726865538474088,NA,NA
1315,2015-10-17,info,some,1,none,79,0,1,1,1.2218810688179,3,-3
1316,2015-10-17,info,some,1,none,27,1,2,1,1.18458699596712,2,0
1317,2015-10-17,cntrl,some,1,none,42,1,2,1,1.33867098769436,1,NA
1318,2015-10-17,cntrl,none,0,none,25,1,4,1,1.0080900973256,4,0
1319,2015-10-17,info,DK,0,none,85,0,2,2,0.798551896125292,NA,NA
1320,2015-10-17,Hungary,big,1,current,36,1,4,2,1.00939629512595,5,3
1321,2015-10-17,cntrl,none,0,none,68,1,2,2,0.766266469576467,3,-3
1322,2015-10-17,cntrl,none,0,none,44,1,2,2,0.949131217967532,2,1
1323,2015-10-17,info,some,1,none,62,1,2,2,0.799854485460785,1,3
1324,2015-10-17,cntrl,some,1,none,62,1,2,2,0.893766860797371,2,3
1325,2015-10-17,history,none,0,none,53,0,2,2,1.21050889696457,3,0
1326,2015-10-17,Hungary,some,1,none,23,1,3,2,1.07203781019541,2,NA
1327,2015-10-17,info,none,0,none,32,0,4,3,0.896236527704051,4,0
1328,2015-10-17,history,none,0,none,28,0,4,3,0.896236527704051,4,-1
1329,2015-10-17,history,none,0,none,54,1,2,3,0.703655048538818,3,1
1330,2015-10-17,cntrl,none,0,none,60,1,3,2,0.799854485460785,3,2
1331,2015-10-17,Hungary,some,1,none,27,0,2,2,1.24496970498892,3,NA
1332,2015-10-17,history,some,1,none,55,1,4,2,0.779575221461195,5,-1
1333,2015-10-17,cntrl,DK,0,none,47,1,2,2,1.1342787750981,3,3
1334,2015-10-17,info,some,1,none,41,1,2,1,1.03104800218511,3,3
1335,2015-10-17,info,some,1,none,61,0,2,1,0.905496831160495,1,3
1336,2015-10-17,Hungary,none,0,none,58,1,1,1,1.46300667690532,2,3
1337,2015-10-17,info,big,1,none,22,0,2,1,1.07846937646158,5,NA
1338,2015-10-17,cntrl,none,0,none,41,0,2,1,1.16419476509728,NA,NA
1339,2015-10-17,cntrl,none,0,none,51,1,1,1,1.7137570495836,NA,NA
1340,2015-10-17,Hungary,big,1,none,23,1,3,1,0.985957616574805,NA,NA
1341,2015-10-17,history,none,0,none,58,1,2,1,0.822001085656383,NA,NA
1342,2015-10-17,history,big,1,none,25,0,1,1,2.91939413417109,NA,NA
1343,2015-10-17,info,big,1,none,22,0,2,1,1.01588692433224,5,2
1344,2015-10-17,history,some,1,none,37,0,2,1,1.09663775815196,NA,0
1345,2015-10-16,info,none,0,none,67,0,4,3,0.892728638835145,5,-2
1346,2015-10-17,info,none,0,none,45,1,4,1,0.878649577183476,2,2
1347,2015-10-17,info,some,1,none,26,1,4,1,1.00976372580445,5,NA
1348,2015-10-17,cntrl,DK,0,none,55,0,2,1,0.924161605032685,NA,2
1349,2015-10-17,Hungary,some,1,none,75,1,1,1,1.2489972378511,2,0
1350,2015-10-17,cntrl,big,1,none,73,1,1,1,1.40157113782167,NA,NA
1351,2015-10-17,Hungary,some,1,none,38,1,2,1,1.28849265010556,NA,NA
1352,2015-10-17,Hungary,none,0,none,81,0,2,1,0.867472612379379,NA,NA
1353,2015-10-17,info,big,1,none,35,1,2,1,0.983455038781993,1,0
1354,2015-10-17,info,none,0,none,39,0,2,1,1.98690296975613,1,2
1355,2015-10-17,info,DK,0,none,62,1,2,1,1.03522216820754,2,0
1356,2015-10-17,cntrl,some,1,none,34,1,2,1,1.47309851220962,2,0
1357,2015-10-17,Hungary,some,1,none,23,0,2,1,0.949423568716035,1,0
1358,2015-10-17,info,DK,0,none,57,1,4,1,0.880979801276601,2,0
1359,2015-10-17,history,DK,0,none,67,1,4,1,0.920922735406567,5,-1
1360,2015-10-17,history,DK,0,none,67,0,1,1,1.51947572504225,1,0
1361,2015-10-17,history,none,0,none,28,1,4,2,0.72394942313952,NA,NA
1362,2015-10-17,info,some,1,none,45,1,4,3,0.997090763043273,5,-2
1363,2015-10-17,info,some,1,none,74,1,4,3,0.841778385338787,5,0
1364,2015-10-17,Hungary,some,1,none,80,0,4,3,0.877245387105503,5,1
1365,2015-10-17,history,some,1,past,49,1,4,3,0.997090763043273,5,1
1366,2015-10-17,history,none,0,none,51,0,2,3,0.977063000923789,5,0
1367,2015-10-17,Hungary,none,0,none,60,1,4,3,0.805268157819241,NA,NA
1368,2015-10-17,Hungary,none,0,none,76,0,2,3,0.944713886617733,4,NA
1369,2015-10-17,cntrl,none,0,none,24,1,4,3,1.19188155785175,5,3
1370,2015-10-17,cntrl,big,1,none,75,0,2,3,1.06836244027288,5,1
1371,2015-10-17,info,some,1,none,59,1,1,3,1.44180353782029,5,-1
1372,2015-10-17,Hungary,none,0,none,57,1,2,1,0.804061420730544,2,NA
1373,2015-10-17,history,some,1,none,20,1,2,1,0.771741792806874,NA,NA
1374,2015-10-17,history,none,0,none,40,1,4,2,0.856579161963077,3,NA
1375,2015-10-17,history,none,0,none,52,1,1,1,1.46369784615631,3,2
1376,2015-10-17,cntrl,none,0,none,35,0,3,1,0.868186777536222,3,3
1377,2015-10-17,history,some,1,none,29,0,1,1,1.60653581441171,NA,NA
1378,2015-10-17,info,some,1,none,22,0,2,1,0.804257913445817,1,NA
1379,2015-10-17,info,none,0,none,66,0,3,2,0.677655463240708,5,0
1380,2015-10-17,Hungary,none,0,none,47,0,2,2,0.802686330145173,5,0
1381,2015-10-17,history,some,1,none,58,1,2,2,0.622054415493166,NA,0
1382,2015-10-17,cntrl,none,0,none,69,1,1,1,1.13246843167913,2,NA
1383,2015-10-17,cntrl,DK,0,none,20,1,3,2,1.26581499870217,5,0
1384,2015-10-17,cntrl,DK,0,none,78,1,1,1,1.40157113782167,3,0
1385,2015-10-17,info,none,0,none,77,0,2,2,1.31667807332103,2,1
1386,2015-10-17,info,some,1,none,43,0,4,1,1.07448958010155,5,0
1387,2015-10-17,cntrl,none,0,none,45,0,2,2,0.752252715164248,5,3
1388,2015-10-17,Hungary,none,0,none,30,1,4,2,0.616695768655576,NA,NA
1389,2015-10-17,cntrl,some,1,none,28,1,4,2,0.770309574002061,5,0
1390,2015-10-17,info,none,0,none,40,0,2,2,0.686844812675951,NA,0
1391,2015-10-17,Hungary,none,0,none,48,1,4,2,0.670287676414677,5,1
1392,2015-10-17,history,none,0,none,44,1,4,2,0.711230207535041,3,3
1393,2015-10-17,Hungary,some,1,none,42,0,1,2,1.46580126540151,1,0
1394,2015-10-17,history,none,0,none,59,0,2,2,0.672339638200315,NA,0
1395,2015-10-17,history,none,0,none,58,1,2,1,1.23588967583249,5,-1
1396,2015-10-17,history,some,1,none,21,0,2,1,0.995369625605352,4,0
1397,2015-10-17,history,none,0,none,41,0,2,2,1.69660732128167,NA,0
1398,2015-10-17,info,none,0,none,30,1,4,1,1.0205839797934,1,0
1399,2015-10-17,cntrl,some,1,none,23,1,2,1,0.926436336581799,2,NA
1400,2015-10-17,cntrl,none,0,none,22,0,2,2,0.709745963222469,4,NA
1401,2015-10-17,info,none,0,none,30,0,4,2,0.895469404187785,4,0
1402,2015-10-17,Hungary,DK,0,none,54,0,4,2,0.954239387994757,NA,1
1403,2015-10-17,Hungary,big,1,none,85,0,2,2,1.17334556366009,NA,2
1404,2015-10-17,cntrl,some,1,none,20,0,3,2,1.28270946399813,5,-2
1405,2015-10-17,info,some,1,none,52,1,3,3,1.05866334952467,4,0
1406,2015-10-17,cntrl,some,1,none,23,0,3,3,0.730873504023569,3,NA
