"country","ID","countr","age_group","gender_bin","education","manipulation_check2","party","party2","education_bin","policy_ai_offshoregr_1","policy_ai_offshoregr_2","policy_ai_offshoregr_3","policy_ai_offshoregr_4","policy_ai_offshoregr_5","policy_ai_offshoregr_6","tables_policygr_1","tables_policygr_2","tables_policygr_3","tables_policygr_4","tables_policygr_5","tables_policygr_6","treat_offshoring","qtable_1","qtable_2","qtable_3","qtable_4","price_after_1","price_after_2","price_after_3","price_after_4","cs_after_1","cs_after_2","cs_after_3","cs_after_4","factory_after_1","factory_after_2","factory_after_3","factory_after_4","ds_after_1","ds_after_2","ds_after_3","ds_after_4","income","GeoPC_Region1","region","gender"
1,4946,"US","45 to 64","Man","HS or less","Fail","Democratic","Democratic","No college",4,4,4,5,3,3,4,5,3,4,3,4,"Offshoring",2,4,3,5,"Unchanged at 600$","Decreases to 300$","Decreases to 300$","Unchanged at 600$","Increase to 125","Increase to 125","Unchanged at 100","Increase to 125","Decrease to 300","Decrease to 300","Unchanged at 400","Decrease to 300","Unchanged at 200","Increase to 250","Decrease to 150","Unchanged at 200","Middle",NA,1,"Man"
2,4947,"Canada","65 or older","Man","Some college","Fail","Other","Other","No college",5,5,5,2,4,5,5,5,5,1,4,5,"AI",2,4,5,3,"Decreases to 300$","Decreases to 450$","Unchanged at 600$","Decreases to 450$","Decrease to 75","Increase to 125","Decrease to 75","Increase to 125","Increase to 500","Decrease to 300","Decrease to 300","Increase to 500","Increase to 250","Decrease to 150","Decrease to 150","Decrease to 150","Middle",11,NA,"Man"
2,4948,"Canada","45 to 64","Woman","Postgrad","Pass","LPC","LPC","College",4,3,4,1,1,4,4,NA,4,1,1,5,"AI",3,4,3,4,"Unchanged at 600$","Decreases to 300$","Unchanged at 600$","Decreases to 300$","Decrease to 75","Unchanged at 100","Unchanged at 100","Decrease to 75","Increase to 500","Decrease to 300","Unchanged at 400","Increase to 500","Decrease to 150","Increase to 250","Unchanged at 200","Unchanged at 200","Middle",4,NA,"Woman"
2,4949,"Canada","45 to 64","Man","HS or less","Pass","CPC","CPC","No college",4,1,2,2,2,4,1,1,1,1,2,2,"Offshoring",4,2,2,4,"Decreases to 450$","Decreases to 450$","Decreases to 300$","Decreases to 450$","Unchanged at 100","Unchanged at 100","Unchanged at 100","Increase to 125","Increase to 500","Unchanged at 400","Increase to 500","Increase to 500","Decrease to 150","Increase to 250","Unchanged at 200","Unchanged at 200","Middle",11,NA,"Man"
1,4950,"US","45 to 64","Woman","HS or less","Fail","Other","Other","No college",3,3,3,3,3,3,3,3,3,3,3,3,"AI",3,3,3,3,"Unchanged at 600$","Decreases to 300$","Unchanged at 600$","Decreases to 300$","Decrease to 75","Increase to 125","Increase to 125","Decrease to 75","Decrease to 300","Increase to 500","Decrease to 300","Unchanged at 400","Increase to 250","Decrease to 150","Increase to 250","Unchanged at 200","Middle",NA,1,"Woman"
2,4951,"Canada","45 to 64","Man","HS or less","Fail","Other","Other","No college",4,3,4,5,2,5,4,4,4,5,3,5,"AI",4,3,2,4,"Decreases to 300$","Unchanged at 600$","Decreases to 450$","Unchanged at 600$","Increase to 125","Increase to 125","Increase to 125","Unchanged at 100","Unchanged at 400","Unchanged at 400","Unchanged at 400","Unchanged at 400","Unchanged at 200","Unchanged at 200","Decrease to 150","Decrease to 150","High",11,NA,"Man"
2,4952,"Canada","65 or older","Man","HS or less","Pass","CPC","CPC","No college",5,5,5,5,3,3,5,5,5,5,4,3,"Offshoring",NA,4,4,3,"Unchanged at 600$","Decreases to 450$","Decreases to 450$","Unchanged at 600$","Unchanged at 100","Decrease to 75","Increase to 125","Increase to 125","Unchanged at 400","Unchanged at 400","Increase to 500","Increase to 500","Increase to 250","Increase to 250","Increase to 250","Decrease to 150","Middle",9,NA,"Man"
2,4953,"Canada","30 to 44","Woman","Some college","Pass","Other","Other","No college",3,3,3,3,2,2,NA,NA,NA,NA,NA,NA,"Offshoring",NA,NA,NA,NA,"Unchanged at 600$","Decreases to 300$","Decreases to 300$","Decreases to 450$","Decrease to 75","Unchanged at 100","Unchanged at 100","Unchanged at 100","Unchanged at 400","Decrease to 300","Decrease to 300","Unchanged at 400","Increase to 250","Decrease to 150","Unchanged at 200","Unchanged at 200",NA,9,NA,"Woman"
2,4954,"Canada","18 to 29","Man","College grad","Fail","LPC","LPC","College",1,1,4,5,3,3,1,1,4,5,3,4,"AI",NA,NA,NA,NA,"Decreases to 300$","Unchanged at 600$","Decreases to 300$","Decreases to 450$","Increase to 125","Increase to 125","Increase to 125","Increase to 125","Unchanged at 400","Unchanged at 400","Increase to 500","Decrease to 300","Unchanged at 200","Decrease to 150","Increase to 250","Decrease to 150","Middle",9,NA,"Man"
2,4955,"Canada","45 to 64","Man","Postgrad","Pass","Other","Other","College",3,4,3,1,1,3,3,4,3,1,1,3,"AI",1,1,1,1,"Decreases to 300$","Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Decrease to 75","Unchanged at 100","Unchanged at 100","Decrease to 75","Increase to 500","Increase to 500","Increase to 500","Increase to 500","Increase to 250","Increase to 250","Decrease to 150","Increase to 250","High",9,NA,"Man"
2,4956,"Canada","45 to 64","Man","College grad","Pass","CPC","CPC","College",4,3,3,4,3,3,3,4,3,5,4,4,"AI",4,5,3,2,"Decreases to 300$","Unchanged at 600$","Decreases to 450$","Decreases to 450$","Unchanged at 100","Unchanged at 100","Unchanged at 100","Increase to 125","Unchanged at 400","Increase to 500","Increase to 500","Increase to 500","Unchanged at 200","Unchanged at 200","Decrease to 150","Unchanged at 200","Middle",9,NA,"Man"
1,4957,"US","30 to 44","Man","HS or less","Fail","Democratic","Democratic","No college",5,5,5,5,5,5,5,5,5,5,5,5,"Offshoring",5,5,5,5,"Decreases to 300$","Decreases to 450$","Decreases to 450$","Unchanged at 600$","Decrease to 75","Unchanged at 100","Decrease to 75","Unchanged at 100","Unchanged at 400","Increase to 500","Increase to 500","Unchanged at 400","Unchanged at 200","Unchanged at 200","Increase to 250","Decrease to 150","Low",NA,3,"Man"
2,4958,"Canada","45 to 64","Woman","College grad","Pass","CPC","CPC","College",3,2,4,4,4,4,3,2,4,5,4,5,"AI",5,5,5,3,"Decreases to 300$","Decreases to 450$","Decreases to 300$","Decreases to 450$","Unchanged at 100","Decrease to 75","Increase to 125","Decrease to 75","Increase to 500","Increase to 500","Unchanged at 400","Unchanged at 400","Unchanged at 200","Decrease to 150","Decrease to 150","Decrease to 150","Middle",9,NA,"Woman"
1,4959,"US","18 to 29","Man","College grad","Pass","Republican","Republican","College",3,4,3,3,4,4,3,3,4,NA,4,3,"AI",4,3,3,4,"Decreases to 300$","Unchanged at 600$","Decreases to 300$","Unchanged at 600$","Decrease to 75","Increase to 125","Unchanged at 100","Unchanged at 100","Unchanged at 400","Unchanged at 400","Increase to 500","Decrease to 300","Unchanged at 200","Unchanged at 200","Increase to 250","Increase to 250",NA,NA,3,"Man"
1,4960,"US","18 to 29","Woman","HS or less","Fail","Republican","Republican","No college",5,5,5,5,5,5,5,5,5,5,5,5,"Offshoring",4,4,4,4,"Unchanged at 600$","Decreases to 300$","Unchanged at 600$","Decreases to 450$","Decrease to 75","Increase to 125","Increase to 125","Unchanged at 100","Increase to 500","Unchanged at 400","Unchanged at 400","Decrease to 300","Increase to 250","Increase to 250","Unchanged at 200","Decrease to 150","Middle",NA,3,"Woman"
1,4961,"US","18 to 29","Man","HS or less","Fail","Democratic","Democratic","No college",5,5,5,5,5,5,5,5,5,5,5,5,"Offshoring",5,5,3,5,"Decreases to 300$","Decreases to 300$","Decreases to 300$","Unchanged at 600$","Increase to 125","Increase to 125","Decrease to 75","Increase to 125","Increase to 500","Decrease to 300","Decrease to 300","Decrease to 300","Unchanged at 200","Decrease to 150","Increase to 250","Increase to 250",NA,NA,1,"Man"
2,4962,"Canada","30 to 44","Woman","College grad","Pass","LPC","LPC","College",4,4,4,2,4,4,4,5,4,3,3,4,"Offshoring",4,4,3,2,"Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Decreases to 450$","Decrease to 75","Increase to 125","Unchanged at 100","Unchanged at 100","Decrease to 300","Decrease to 300","Unchanged at 400","Unchanged at 400","Increase to 250","Increase to 250","Increase to 250","Increase to 250","Middle",11,NA,"Woman"
1,4963,"US","45 to 64","Man","College grad","Pass","Other","Republican","College",2,1,3,5,3,4,4,1,2,5,2,3,"AI",4,4,5,5,"Decreases to 450$","Decreases to 300$","Decreases to 450$","Decreases to 300$","Unchanged at 100","Unchanged at 100","Increase to 125","Unchanged at 100","Decrease to 300","Decrease to 300","Increase to 500","Unchanged at 400","Unchanged at 200","Increase to 250","Unchanged at 200","Unchanged at 200","Middle",NA,1,"Man"
1,4964,"US","45 to 64","Woman","College grad","Pass","Republican","Republican","College",4,2,3,4,NA,4,NA,NA,2,4,NA,4,"Offshoring",5,4,5,5,"Decreases to 300$","Decreases to 450$","Decreases to 300$","Decreases to 300$","Decrease to 75","Unchanged at 100","Decrease to 75","Unchanged at 100","Increase to 500","Decrease to 300","Increase to 500","Decrease to 300","Increase to 250","Increase to 250","Unchanged at 200","Increase to 250","Middle",NA,3,"Woman"
1,4965,"US","45 to 64","Woman","HS or less","Pass","Democratic","Democratic","No college",3,NA,NA,NA,NA,NA,3,3,3,3,3,3,"Offshoring",3,3,4,4,"Decreases to 450$","Decreases to 450$","Decreases to 450$","Decreases to 300$","Increase to 125","Decrease to 75","Increase to 125","Increase to 125","Unchanged at 400","Unchanged at 400","Decrease to 300","Increase to 500","Increase to 250","Decrease to 150","Decrease to 150","Increase to 250","Low",NA,3,"Woman"
2,4966,"Canada","45 to 64","Man","Some college","Pass","NDP","NDP","No college",3,3,4,3,3,4,4,4,4,2,3,4,"AI",3,3,3,3,"Decreases to 300$","Unchanged at 600$","Decreases to 300$","Decreases to 450$","Decrease to 75","Decrease to 75","Increase to 125","Decrease to 75","Increase to 500","Unchanged at 400","Unchanged at 400","Decrease to 300","Unchanged at 200","Unchanged at 200","Decrease to 150","Increase to 250",NA,2,NA,"Man"
2,4967,"Canada","30 to 44",NA,"HS or less","Pass","Other","Other","No college",5,5,5,1,NA,4,5,5,5,1,3,NA,"Offshoring",2,4,NA,2,"Decreases to 450$","Decreases to 450$","Decreases to 450$","Unchanged at 600$","Decrease to 75","Unchanged at 100","Decrease to 75","Decrease to 75","Decrease to 300","Unchanged at 400","Decrease to 300","Unchanged at 400","Decrease to 150","Increase to 250","Unchanged at 200","Decrease to 150","Low",9,NA,"Other"
2,4968,"Canada","45 to 64","Woman","College grad","Fail","Other","Other","College",5,5,5,5,1,3,4,4,4,4,3,4,"Offshoring",NA,NA,NA,NA,"Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Unchanged at 100","Increase to 125","Unchanged at 100","Increase to 125","Unchanged at 400","Increase to 500","Increase to 500","Decrease to 300","Increase to 250","Unchanged at 200","Increase to 250","Decrease to 150","Middle",11,NA,"Woman"
2,4969,"Canada","45 to 64","Woman","Some college","Fail","LPC","LPC","No college",3,4,3,3,2,3,3,4,3,5,3,3,"Offshoring",3,3,2,3,"Unchanged at 600$","Decreases to 300$","Decreases to 450$","Decreases to 450$","Increase to 125","Decrease to 75","Decrease to 75","Unchanged at 100","Unchanged at 400","Decrease to 300","Unchanged at 400","Increase to 500","Unchanged at 200","Unchanged at 200","Unchanged at 200","Decrease to 150","Low",1,NA,"Woman"
1,4970,"US","45 to 64","Man","College grad","Fail","Republican","Republican","College",4,1,4,5,1,4,4,1,4,5,1,5,"Offshoring",1,1,1,4,"Decreases to 450$","Decreases to 300$","Unchanged at 600$","Decreases to 450$","Increase to 125","Increase to 125","Decrease to 75","Unchanged at 100","Decrease to 300","Decrease to 300","Decrease to 300","Unchanged at 400","Decrease to 150","Unchanged at 200","Unchanged at 200","Increase to 250","Low",NA,3,"Man"
1,4971,"US","30 to 44","Man","Postgrad","Pass","Democratic","Democratic","College",4,3,5,1,3,3,5,3,5,1,2,4,"Offshoring",3,3,3,3,"Decreases to 450$","Unchanged at 600$","Decreases to 300$","Unchanged at 600$","Increase to 125","Increase to 125","Increase to 125","Unchanged at 100","Unchanged at 400","Increase to 500","Unchanged at 400","Increase to 500","Decrease to 150","Decrease to 150","Decrease to 150","Decrease to 150","High",NA,1,"Man"
1,4972,"US","18 to 29","Woman","HS or less","Pass","Other","Democratic","No college",4,5,5,4,NA,4,NA,NA,4,4,NA,4,"Offshoring",4,1,1,4,"Decreases to 450$","Decreases to 450$","Unchanged at 600$","Decreases to 450$","Unchanged at 100","Decrease to 75","Unchanged at 100","Increase to 125","Decrease to 300","Unchanged at 400","Decrease to 300","Unchanged at 400","Decrease to 150","Decrease to 150","Unchanged at 200","Unchanged at 200","Middle",NA,2,"Woman"
2,4973,"Canada","45 to 64","Woman","College grad","Pass","LPC","LPC","College",4,5,2,4,4,3,NA,NA,NA,NA,NA,NA,"AI",3,NA,NA,NA,"Decreases to 450$","Unchanged at 600$","Decreases to 450$","Decreases to 300$","Unchanged at 100","Increase to 125","Decrease to 75","Decrease to 75","Decrease to 300","Decrease to 300","Increase to 500","Decrease to 300","Decrease to 150","Decrease to 150","Unchanged at 200","Decrease to 150","Low",11,NA,"Woman"
1,4974,"US","65 or older","Man","Some college","Fail","Other","Republican","No college",3,3,3,3,3,3,3,3,3,3,3,3,"AI",2,2,2,2,"Unchanged at 600$","Decreases to 450$","Unchanged at 600$","Decreases to 300$","Decrease to 75","Unchanged at 100","Increase to 125","Decrease to 75","Decrease to 300","Increase to 500","Unchanged at 400","Increase to 500","Unchanged at 200","Increase to 250","Increase to 250","Decrease to 150","Middle",NA,1,"Man"
2,4975,"Canada","65 or older","Man","Some college","Fail","Other","Other","No college",4,4,4,5,4,4,3,1,4,5,3,5,"Offshoring",2,4,2,4,"Unchanged at 600$","Decreases to 300$","Unchanged at 600$","Decreases to 300$","Decrease to 75","Increase to 125","Unchanged at 100","Decrease to 75","Unchanged at 400","Increase to 500","Decrease to 300","Increase to 500","Decrease to 150","Unchanged at 200","Decrease to 150","Decrease to 150","Middle",9,NA,"Man"
1,4976,"US","30 to 44","Man","College grad","Fail","Democratic","Democratic","College",3,NA,NA,4,4,5,5,4,4,3,5,3,"Offshoring",4,3,2,4,"Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Decreases to 450$","Increase to 125","Increase to 125","Increase to 125","Decrease to 75","Increase to 500","Increase to 500","Decrease to 300","Increase to 500","Unchanged at 200","Increase to 250","Decrease to 150","Decrease to 150","High",NA,1,"Man"
2,4977,"Canada","30 to 44","Woman","Some college","Pass","Other","Other","No college",4,4,3,3,4,5,4,5,4,3,3,4,"AI",3,1,2,1,"Unchanged at 600$","Decreases to 450$","Decreases to 450$","Decreases to 450$","Decrease to 75","Increase to 125","Increase to 125","Unchanged at 100","Decrease to 300","Increase to 500","Increase to 500","Increase to 500","Decrease to 150","Increase to 250","Increase to 250","Decrease to 150",NA,11,NA,"Woman"
1,4978,"US","30 to 44","Woman","HS or less","Pass","Democratic","Democratic","No college",5,5,4,1,3,4,5,5,4,2,NA,5,"AI",4,5,5,4,"Unchanged at 600$","Decreases to 300$","Unchanged at 600$","Decreases to 450$","Increase to 125","Unchanged at 100","Unchanged at 100","Decrease to 75","Decrease to 300","Increase to 500","Unchanged at 400","Unchanged at 400","Increase to 250","Unchanged at 200","Unchanged at 200","Decrease to 150","Middle",NA,3,"Woman"
1,4979,"US","45 to 64","Man","HS or less","Fail","Republican","Republican","No college",2,1,4,4,3,4,2,1,4,4,3,4,"Offshoring",3,2,2,4,"Unchanged at 600$","Decreases to 450$","Decreases to 450$","Unchanged at 600$","Decrease to 75","Decrease to 75","Decrease to 75","Increase to 125","Increase to 500","Unchanged at 400","Decrease to 300","Unchanged at 400","Unchanged at 200","Decrease to 150","Decrease to 150","Unchanged at 200","High",NA,1,"Man"
2,4980,"Canada","30 to 44","Man","HS or less","Pass","Other","Other","No college",3,3,4,2,3,4,4,3,3,2,4,5,"Offshoring",3,2,2,3,"Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Decreases to 300$","Decrease to 75","Decrease to 75","Increase to 125","Increase to 125","Increase to 500","Increase to 500","Increase to 500","Increase to 500","Increase to 250","Decrease to 150","Unchanged at 200","Decrease to 150","Middle",9,NA,"Man"
1,4981,"US","45 to 64","Woman","HS or less","Fail","Other","Other","No college",4,3,4,4,4,3,4,3,4,4,3,4,"AI",NA,NA,NA,NA,"Unchanged at 600$","Decreases to 300$","Unchanged at 600$","Unchanged at 600$","Decrease to 75","Decrease to 75","Unchanged at 100","Unchanged at 100","Unchanged at 400","Increase to 500","Increase to 500","Decrease to 300","Decrease to 150","Increase to 250","Decrease to 150","Decrease to 150","Middle",NA,1,"Woman"
1,4982,"US","18 to 29","Man","College grad","Pass","Democratic","Democratic","College",5,4,5,5,4,5,3,4,5,5,4,5,"Offshoring",4,4,4,5,"Decreases to 450$","Unchanged at 600$","Unchanged at 600$","Decreases to 450$","Unchanged at 100","Decrease to 75","Decrease to 75","Decrease to 75","Decrease to 300","Unchanged at 400","Decrease to 300","Unchanged at 400","Increase to 250","Decrease to 150","Increase to 250","Unchanged at 200","Low",NA,3,"Man"
2,4983,"Canada","45 to 64","Woman","HS or less","Pass","Other","Other","No college",5,5,4,3,4,5,5,5,NA,2,4,4,"AI",4,4,4,4,"Decreases to 450$","Unchanged at 600$","Decreases to 300$","Decreases to 300$","Unchanged at 100","Unchanged at 100","Increase to 125","Unchanged at 100","Unchanged at 400","Decrease to 300","Unchanged at 400","Unchanged at 400","Unchanged at 200","Decrease to 150","Decrease to 150","Increase to 250","Middle",11,NA,"Woman"
1,4984,"US","45 to 64","Woman","Some college","Pass","Democratic","Democratic","No college",5,4,5,1,1,4,5,4,5,1,1,5,"Offshoring",1,2,3,2,"Decreases to 450$","Decreases to 450$","Unchanged at 600$","Decreases to 450$","Unchanged at 100","Increase to 125","Unchanged at 100","Decrease to 75","Unchanged at 400","Decrease to 300","Increase to 500","Unchanged at 400","Unchanged at 200","Decrease to 150","Increase to 250","Unchanged at 200","Middle",NA,1,"Woman"
1,4985,"US","45 to 64","Woman","Some college","Fail","Democratic","Democratic","No college",4,4,4,2,3,NA,4,4,4,2,NA,3,"Offshoring",2,2,2,2,"Decreases to 450$","Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Unchanged at 100","Unchanged at 100","Increase to 125","Increase to 125","Increase to 500","Decrease to 300","Unchanged at 400","Decrease to 300","Increase to 250","Decrease to 150","Unchanged at 200","Unchanged at 200","Middle",NA,4,"Woman"
1,4986,"US","45 to 64","Woman","HS or less","Fail","Republican","Republican","No college",1,2,3,5,4,NA,1,NA,4,5,NA,NA,"Offshoring",NA,3,3,4,"Decreases to 300$","Decreases to 450$","Unchanged at 600$","Decreases to 450$","Unchanged at 100","Unchanged at 100","Unchanged at 100","Increase to 125","Increase to 500","Decrease to 300","Decrease to 300","Increase to 500","Increase to 250","Increase to 250","Unchanged at 200","Increase to 250","Middle",NA,3,"Woman"
2,4987,"Canada","45 to 64","Woman","College grad","Pass","LPC","LPC","College",4,4,4,2,NA,NA,4,4,4,2,3,4,"Offshoring",4,2,1,4,"Decreases to 300$","Unchanged at 600$","Decreases to 450$","Decreases to 300$","Unchanged at 100","Unchanged at 100","Decrease to 75","Increase to 125","Unchanged at 400","Decrease to 300","Decrease to 300","Decrease to 300","Unchanged at 200","Increase to 250","Decrease to 150","Increase to 250","Middle",3,NA,"Woman"
1,4988,"US","18 to 29","Woman","HS or less","Fail","Republican","Republican","No college",5,5,4,5,3,3,3,3,3,3,3,3,"Offshoring",3,3,3,3,"Decreases to 300$","Unchanged at 600$","Decreases to 450$","Decreases to 300$","Decrease to 75","Unchanged at 100","Increase to 125","Unchanged at 100","Unchanged at 400","Decrease to 300","Unchanged at 400","Unchanged at 400","Unchanged at 200","Decrease to 150","Increase to 250","Decrease to 150","Low",NA,3,"Woman"
2,4989,"Canada","65 or older","Man","College grad","Pass","LPC","LPC","College",3,5,5,4,2,3,4,4,3,4,3,5,"AI",2,2,4,3,"Decreases to 450$","Decreases to 300$","Decreases to 450$","Unchanged at 600$","Decrease to 75","Unchanged at 100","Increase to 125","Decrease to 75","Unchanged at 400","Unchanged at 400","Decrease to 300","Increase to 500","Decrease to 150","Decrease to 150","Increase to 250","Unchanged at 200","Middle",1,NA,"Man"
2,4990,"Canada","45 to 64","Woman","Some college","Fail","CPC","CPC","No college",4,5,5,5,3,5,4,2,5,4,NA,4,"Offshoring",3,2,2,2,"Decreases to 300$","Decreases to 450$","Decreases to 450$","Unchanged at 600$","Unchanged at 100","Unchanged at 100","Increase to 125","Unchanged at 100","Increase to 500","Increase to 500","Decrease to 300","Increase to 500","Decrease to 150","Increase to 250","Increase to 250","Unchanged at 200","High",9,NA,"Woman"
1,4991,"US","45 to 64","Man","HS or less","Fail","Democratic","Democratic","No college",3,3,3,3,3,3,3,3,3,3,3,3,"AI",3,3,3,3,"Decreases to 450$","Decreases to 450$","Unchanged at 600$","Decreases to 300$","Decrease to 75","Unchanged at 100","Decrease to 75","Unchanged at 100","Unchanged at 400","Increase to 500","Unchanged at 400","Increase to 500","Decrease to 150","Decrease to 150","Increase to 250","Increase to 250","Middle",NA,1,"Man"
1,4992,"US","18 to 29","Woman","HS or less","Fail","Other","Other","No college",5,4,4,2,3,NA,5,4,5,2,NA,NA,"Offshoring",3,NA,NA,NA,"Decreases to 450$","Unchanged at 600$","Decreases to 300$","Unchanged at 600$","Decrease to 75","Increase to 125","Increase to 125","Increase to 125","Increase to 500","Increase to 500","Increase to 500","Decrease to 300","Increase to 250","Decrease to 150","Increase to 250","Increase to 250",NA,NA,2,"Woman"
2,4993,"Canada","30 to 44","Woman","College grad","Pass","LPC","LPC","College",4,4,4,3,4,4,4,4,5,4,4,4,"Offshoring",3,5,3,4,"Decreases to 450$","Decreases to 300$","Decreases to 300$","Decreases to 450$","Decrease to 75","Unchanged at 100","Decrease to 75","Increase to 125","Increase to 500","Decrease to 300","Decrease to 300","Unchanged at 400","Unchanged at 200","Increase to 250","Increase to 250","Unchanged at 200","High",9,NA,"Woman"
2,4994,"Canada","65 or older","Woman","HS or less","Fail","NDP","NDP","No college",4,5,4,4,2,4,4,5,5,5,5,4,"Offshoring",3,3,3,3,"Unchanged at 600$","Decreases to 450$","Decreases to 450$","Decreases to 300$","Unchanged at 100","Unchanged at 100","Decrease to 75","Unchanged at 100","Unchanged at 400","Increase to 500","Decrease to 300","Decrease to 300","Decrease to 150","Decrease to 150","Unchanged at 200","Decrease to 150","Low",7,NA,"Woman"
1,4995,"US","18 to 29","Woman","College grad","Pass","Democratic","Democratic","College",5,4,5,5,3,5,3,4,5,4,4,5,"AI",2,2,NA,4,"Unchanged at 600$","Decreases to 450$","Decreases to 300$","Unchanged at 600$","Increase to 125","Decrease to 75","Increase to 125","Decrease to 75","Decrease to 300","Decrease to 300","Increase to 500","Unchanged at 400","Increase to 250","Decrease to 150","Decrease to 150","Unchanged at 200","Middle",NA,2,"Woman"
1,4996,"US","30 to 44","Man","HS or less","Fail","Republican","Republican","No college",3,3,5,5,2,3,3,5,3,5,4,2,"AI",1,2,1,1,"Decreases to 300$","Decreases to 300$","Decreases to 300$","Unchanged at 600$","Decrease to 75","Unchanged at 100","Unchanged at 100","Decrease to 75","Unchanged at 400","Decrease to 300","Decrease to 300","Increase to 500","Increase to 250","Unchanged at 200","Increase to 250","Unchanged at 200","Middle",NA,3,"Man"
1,4997,"US","18 to 29","Man","HS or less","Fail","Other","Other","No college",4,4,4,2,3,3,3,3,3,3,3,3,"AI",4,NA,NA,NA,"Unchanged at 600$","Decreases to 300$","Decreases to 450$","Unchanged at 600$","Unchanged at 100","Decrease to 75","Increase to 125","Decrease to 75","Unchanged at 400","Unchanged at 400","Increase to 500","Unchanged at 400","Decrease to 150","Increase to 250","Increase to 250","Unchanged at 200","Middle",NA,1,"Man"
1,4998,"US","45 to 64","Man","HS or less","Pass","Republican","Republican","No college",2,2,3,4,4,3,2,3,3,4,4,4,"AI",3,3,3,3,"Decreases to 450$","Unchanged at 600$","Decreases to 300$","Decreases to 300$","Increase to 125","Increase to 125","Unchanged at 100","Unchanged at 100","Unchanged at 400","Unchanged at 400","Unchanged at 400","Unchanged at 400","Decrease to 150","Increase to 250","Decrease to 150","Increase to 250","Middle",NA,2,"Man"
1,4999,"US","18 to 29","Woman","College grad","Fail","Democratic","Democratic","College",4,5,4,3,3,4,4,4,4,4,3,4,"Offshoring",3,4,4,4,"Decreases to 300$","Decreases to 450$","Decreases to 300$","Unchanged at 600$","Increase to 125","Increase to 125","Decrease to 75","Increase to 125","Increase to 500","Decrease to 300","Decrease to 300","Decrease to 300","Increase to 250","Increase to 250","Increase to 250","Increase to 250","Middle",NA,1,"Woman"
2,5000,"Canada","65 or older","Woman","HS or less","Fail","Other","Other","No college",3,3,3,3,3,3,3,3,NA,3,3,NA,"AI",NA,NA,NA,NA,"Unchanged at 600$","Decreases to 300$","Decreases to 450$","Unchanged at 600$","Decrease to 75","Unchanged at 100","Unchanged at 100","Increase to 125","Increase to 500","Decrease to 300","Increase to 500","Increase to 500","Unchanged at 200","Decrease to 150","Decrease to 150","Unchanged at 200","Low",11,NA,"Woman"
2,5001,"Canada","30 to 44","Woman","College grad","Pass","Other","Other","College",3,3,4,2,NA,NA,3,NA,4,2,2,3,"Offshoring",3,NA,NA,NA,"Decreases to 450$","Decreases to 300$","Unchanged at 600$","Decreases to 450$","Decrease to 75","Increase to 125","Decrease to 75","Unchanged at 100","Unchanged at 400","Increase to 500","Increase to 500","Increase to 500","Unchanged at 200","Unchanged at 200","Unchanged at 200","Increase to 250",NA,11,NA,"Woman"
2,5002,"Canada","30 to 44","Woman","Some college","Fail","Other","Other","No college",4,5,5,4,4,5,4,5,4,4,3,4,"Offshoring",2,2,2,3,"Unchanged at 600$","Decreases to 450$","Decreases to 300$","Decreases to 450$","Unchanged at 100","Increase to 125","Increase to 125","Unchanged at 100","Increase to 500","Unchanged at 400","Unchanged at 400","Decrease to 300","Unchanged at 200","Increase to 250","Increase to 250","Increase to 250","Middle",6,NA,"Woman"
2,5003,"Canada","45 to 64","Woman","Some college","Fail","Other","Other","No college",5,3,NA,4,NA,5,3,3,3,4,3,3,"AI",3,3,3,3,"Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Increase to 125","Increase to 125","Increase to 125","Decrease to 75","Unchanged at 400","Unchanged at 400","Unchanged at 400","Decrease to 300","Decrease to 150","Increase to 250","Unchanged at 200","Decrease to 150","Middle",9,NA,"Woman"
2,5004,"Canada","45 to 64","Woman","Some college","Pass","Other","Other","No college",3,2,4,3,4,5,3,3,5,3,4,5,"AI",3,3,3,3,"Decreases to 450$","Unchanged at 600$","Decreases to 450$","Decreases to 300$","Decrease to 75","Unchanged at 100","Increase to 125","Increase to 125","Decrease to 300","Increase to 500","Increase to 500","Decrease to 300","Increase to 250","Decrease to 150","Unchanged at 200","Increase to 250","Middle",11,NA,"Woman"
2,5005,"Canada","65 or older","Woman","Some college","Fail","Other","Other","No college",2,4,2,3,3,3,NA,3,NA,NA,NA,NA,"AI",4,4,4,4,"Unchanged at 600$","Decreases to 450$","Decreases to 450$","Unchanged at 600$","Unchanged at 100","Decrease to 75","Unchanged at 100","Decrease to 75","Unchanged at 400","Increase to 500","Unchanged at 400","Increase to 500","Unchanged at 200","Increase to 250","Unchanged at 200","Decrease to 150","Middle",11,NA,"Woman"
